Type de budget,Agrégat,Montant en € par habitant
VILLEMOMBLE,Dépenses d'investissement hors remb,284.135339146642
VILLEPINTE,Dépenses d'investissement hors remb,313.24083072143
VILLETANEUSE,Dépenses d'investissement hors remb,151.626297312123
AUBERVILLIERS,Dépôts au Trésor,298.472328317146
AULNAY-SOUS-BOIS,Dépôts au Trésor,150.445406420035
BAGNOLET,Dépôts au Trésor,186.214212028825
BLANC-MESNIL (LE ),Dépôts au Trésor,183.605438558675
BOBIGNY,Dépôts au Trésor,241.121339677047
BONDY,Dépôts au Trésor,77.7130980143799
LE BOURGET,Dépôts au Trésor,232.240239612698
CLICHY-SOUS-BOIS,Dépôts au Trésor,315.062958444907
COUBRON,Dépôts au Trésor,203.636548580899
COURNEUVE (LA ),Dépôts au Trésor,217.113273190962
DRANCY,Dépôts au Trésor,66.5353857220181
DUGNY,Dépôts au Trésor,1073.38027706614
EPINAY-SUR-SEINE,Dépôts au Trésor,176.520120527923
GAGNY,Dépôts au Trésor,306.299081394473
GOURNAY-SUR-MARNE,Dépôts au Trésor,477.473609065974
ILE-SAINT-DENIS (L' ),Dépôts au Trésor,444.213706930693
LILAS (LES),Dépôts au Trésor,679.241038078754
LIVRY-GARGAN,Dépôts au Trésor,42.559240118179
MONTFERMEIL,Dépôts au Trésor,541.672831157797
MONTREUIL,Dépôts au Trésor,120.826823565505
NEUILLY-PLAISANCE,Dépôts au Trésor,396.799449110788
NEUILLY-SUR-MARNE,Dépôts au Trésor,811.404570464425
NOISY-LE-GRAND,Dépôts au Trésor,828.176828876925
NOISY-LE-SEC,Dépôts au Trésor,133.886032555043
PANTIN,Dépôts au Trésor,587.937050064
PAVILLONS-SOUS-BOIS (LES),Dépôts au Trésor,294.116771187883
PIERREFITTE-SUR-SEINE,Dépôts au Trésor,75.9661322813497
PRE-SAINT-GERVAIS (LE ),Dépôts au Trésor,487.250347038641
RAINCY (LE ),Dépôts au Trésor,976.628619425779
ROMAINVILLE,Dépôts au Trésor,273.033361097314
ROSNY-SOUS-BOIS,Dépôts au Trésor,177.778201008822
SAINT-DENIS,Dépôts au Trésor,115.052818049646
SAINT-OUEN,Dépôts au Trésor,600.225967229252
SEVRAN,Dépôts au Trésor,108.140820641144
STAINS,Dépôts au Trésor,37.858162227481
TREMBLAY-EN-FRANCE,Dépôts au Trésor,988.941743346168
VAUJOURS,Dépôts au Trésor,799.154933314415
VILLEMOMBLE,Dépôts au Trésor,733.769991346602
VILLEPINTE,Dépôts au Trésor,186.476661579134
VILLETANEUSE,Dépôts au Trésor,171.500551680903
COUBRON,DETR,3.91423244251088
GOURNAY-SUR-MARNE,DETR,5.87805399162697
PRE-SAINT-GERVAIS (LE ),DETR,0.366499803138534
AUBERVILLIERS,Dotation globale de fonctionnement,305.158762911049
AULNAY-SOUS-BOIS,Dotation globale de fonctionnement,145.428956684962
BAGNOLET,Dotation globale de fonctionnement,144.67743902439
BLANC-MESNIL (LE ),Dotation globale de fonctionnement,276.28276840725
BOBIGNY,Dotation globale de fonctionnement,328.324567474048
BONDY,Dotation globale de fonctionnement,407.911634318072
LE BOURGET,Dotation globale de fonctionnement,98.5368917759529
CLICHY-SOUS-BOIS,Dotation globale de fonctionnement,736.108664749248
COUBRON,Dotation globale de fonctionnement,76.4464470685726
COURNEUVE (LA ),Dotation globale de fonctionnement,361.618171417676
DRANCY,Dotation globale de fonctionnement,282.165512919124
DUGNY,Dotation globale de fonctionnement,411.420817914413
EPINAY-SUR-SEINE,Dotation globale de fonctionnement,477.965532286213
GAGNY,Dotation globale de fonctionnement,240.081595261401
GOURNAY-SUR-MARNE,Dotation globale de fonctionnement,89.2441172224628
ILE-SAINT-DENIS (L' ),Dotation globale de fonctionnement,295.683564356436
LILAS (LES),Dotation globale de fonctionnement,109.095283427088
LIVRY-GARGAN,Dotation globale de fonctionnement,148.059290926183
MONTFERMEIL,Dotation globale de fonctionnement,329.712481655982
MONTREUIL,Dotation globale de fonctionnement,126.149408724108
NEUILLY-PLAISANCE,Dotation globale de fonctionnement,227.357467974286
NEUILLY-SUR-MARNE,Dotation globale de fonctionnement,334.322552047586
NOISY-LE-GRAND,Dotation globale de fonctionnement,101.82457297962
NOISY-LE-SEC,Dotation globale de fonctionnement,392.408004913102
PANTIN,Dotation globale de fonctionnement,81.6952351764048
PAVILLONS-SOUS-BOIS (LES),Dotation globale de fonctionnement,102.852918652144
PIERREFITTE-SUR-SEINE,Dotation globale de fonctionnement,359.806177606178
PRE-SAINT-GERVAIS (LE ),Dotation globale de fonctionnement,283.907193880421
RAINCY (LE ),Dotation globale de fonctionnement,119.439964705084
ROMAINVILLE,Dotation globale de fonctionnement,197.155198104917
ROSNY-SOUS-BOIS,Dotation globale de fonctionnement,141.94098171233
SAINT-DENIS,Dotation globale de fonctionnement,220.689251023521
SAINT-OUEN,Dotation globale de fonctionnement,32.0560876074073
SEVRAN,Dotation globale de fonctionnement,462.579965716312
STAINS,Dotation globale de fonctionnement,483.815694073813
TREMBLAY-EN-FRANCE,Dotation globale de fonctionnement,11.9903881284955
VILLEMOMBLE,Dotation globale de fonctionnement,232.236171204154
VILLEPINTE,Dotation globale de fonctionnement,133.076640047968
VILLETANEUSE,Dotation globale de fonctionnement,469.201081419951
AUBERVILLIERS,Encours de dette,1867.99237077093
AULNAY-SOUS-BOIS,Encours de dette,1598.90490543398
BAGNOLET,Encours de dette,3962.44848198448
BLANC-MESNIL (LE ),Encours de dette,1365.81609760917
BOBIGNY,Encours de dette,1833.79320530565
BONDY,Encours de dette,1827.1807562493
LE BOURGET,Encours de dette,795.055351758794
CLICHY-SOUS-BOIS,Encours de dette,685.278612516116
COUBRON,Encours de dette,1038.29142738761
COURNEUVE (LA ),Encours de dette,1795.52813876442
DRANCY,Encours de dette,1686.00963478905
DUGNY,Encours de dette,534.029299743809
EPINAY-SUR-SEINE,Encours de dette,625.082577261489
GAGNY,Encours de dette,462.272513113972
GOURNAY-SUR-MARNE,Encours de dette,917.657156056013
ILE-SAINT-DENIS (L' ),Encours de dette,837.21255709571
LILAS (LES),Encours de dette,1296.92713500649
LIVRY-GARGAN,Encours de dette,626.952192578003
MONTFERMEIL,Encours de dette,1312.1807001622
MONTREUIL,Encours de dette,1989.09135798222
NEUILLY-PLAISANCE,Encours de dette,689.673346628502
NEUILLY-SUR-MARNE,Encours de dette,112.67203242965
NOISY-LE-GRAND,Encours de dette,1521.10529685227
NOISY-LE-SEC,Encours de dette,1813.37525541245
PANTIN,Encours de dette,1633.76773873695
PAVILLONS-SOUS-BOIS (LES),Encours de dette,476.390532675289
PIERREFITTE-SUR-SEINE,Encours de dette,1666.4961114655
PRE-SAINT-GERVAIS (LE ),Encours de dette,218.301812812869
RAINCY (LE ),Encours de dette,197.572277200842
ROMAINVILLE,Encours de dette,1749.62821189776
ROSNY-SOUS-BOIS,Encours de dette,1368.44978445881
SAINT-DENIS,Encours de dette,1176.7885112342
SAINT-OUEN,Encours de dette,3097.60968377663
SEVRAN,Encours de dette,1783.80979705633
STAINS,Encours de dette,1478.38195458436
TREMBLAY-EN-FRANCE,Encours de dette,268.908356145134
VAUJOURS,Encours de dette,165.079947502838
VILLEMOMBLE,Encours de dette,40.6293769553352
VILLEPINTE,Encours de dette,633.139226513314
VILLETANEUSE,Encours de dette,695.954300603401
AUBERVILLIERS,Encours de dette - Dépôts et cautionnements reçus,0.283182254793838
AULNAY-SOUS-BOIS,Encours de dette - Dépôts et cautionnements reçus,2.24652683726566
BAGNOLET,Encours de dette - Dépôts et cautionnements reçus,2.64667045454545
BLANC-MESNIL (LE ),Encours de dette - Dépôts et cautionnements reçus,4.63688060210882
BOBIGNY,Encours de dette - Dépôts et cautionnements reçus,1.79901576316801
BONDY,Encours de dette - Dépôts et cautionnements reçus,2.10077394479008
LE BOURGET,Encours de dette - Dépôts et cautionnements reçus,0.907217796298566
CLICHY-SOUS-BOIS,Encours de dette - Dépôts et cautionnements reçus,0.0901646335416047
COUBRON,Encours de dette - Dépôts et cautionnements reçus,0.155376009944065
COURNEUVE (LA ),Encours de dette - Dépôts et cautionnements reçus,0.062089808370674
DRANCY,Encours de dette - Dépôts et cautionnements reçus,6.13153049596901
DUGNY,Encours de dette - Dépôts et cautionnements reçus,0.503273555365784
EPINAY-SUR-SEINE,Encours de dette - Dépôts et cautionnements reçus,1.18509125945317
GAGNY,Encours de dette - Dépôts et cautionnements reçus,19.314372411716
GOURNAY-SUR-MARNE,Encours de dette - Dépôts et cautionnements reçus,1.13825465569511
ILE-SAINT-DENIS (L' ),Encours de dette - Dépôts et cautionnements reçus,1.50688052805281
LILAS (LES),Encours de dette - Dépôts et cautionnements reçus,15.3823297273907
LIVRY-GARGAN,Encours de dette - Dépôts et cautionnements reçus,5.73207753256636
MONTFERMEIL,Encours de dette - Dépôts et cautionnements reçus,1.3085471537808
MONTREUIL,Encours de dette - Dépôts et cautionnements reçus,2.1187617604403
NEUILLY-PLAISANCE,Encours de dette - Dépôts et cautionnements reçus,1.86183707944254
NEUILLY-SUR-MARNE,Encours de dette - Dépôts et cautionnements reçus,6.03100234500114
NOISY-LE-GRAND,Encours de dette - Dépôts et cautionnements reçus,4.83703372673695
NOISY-LE-SEC,Encours de dette - Dépôts et cautionnements reçus,0.860330142112634
PANTIN,Encours de dette - Dépôts et cautionnements reçus,12.7926665344607
PAVILLONS-SOUS-BOIS (LES),Encours de dette - Dépôts et cautionnements reçus,1.01525272294078
PIERREFITTE-SUR-SEINE,Encours de dette - Dépôts et cautionnements reçus,0.208546583850932
PRE-SAINT-GERVAIS (LE ),Encours de dette - Dépôts et cautionnements reçus,1.51685752854491
RAINCY (LE ),Encours de dette - Dépôts et cautionnements reçus,2.80247946786126
ROMAINVILLE,Encours de dette - Dépôts et cautionnements reçus,1.49567684254766
ROSNY-SOUS-BOIS,Encours de dette - Dépôts et cautionnements reçus,2.20534542141635
SAINT-DENIS,Encours de dette - Dépôts et cautionnements reçus,0.866362598449778
SAINT-OUEN,Encours de dette - Dépôts et cautionnements reçus,1.30355433422882
SEVRAN,Encours de dette - Dépôts et cautionnements reçus,0.996455184915177
STAINS,Encours de dette - Dépôts et cautionnements reçus,1.45768667237299
TREMBLAY-EN-FRANCE,Encours de dette - Dépôts et cautionnements reçus,0.844949270678171
VAUJOURS,Encours de dette - Dépôts et cautionnements reçus,5.89127979568672
VILLEMOMBLE,Encours de dette - Dépôts et cautionnements reçus,0.980435332490182
VILLEPINTE,Encours de dette - Dépôts et cautionnements reçus,0.696546292006214
VILLETANEUSE,Encours de dette - Dépôts et cautionnements reçus,0.408874696340412
AUBERVILLIERS,Encours de dette - Dettes bancaires et assimilées,1861.6613034971
AULNAY-SOUS-BOIS,Encours de dette - Dettes bancaires et assimilées,1596.65837859672
BAGNOLET,Encours de dette - Dettes bancaires et assimilées,3955.97842073171
BLANC-MESNIL (LE ),Encours de dette - Dettes bancaires et assimilées,1360.72689892404
BOBIGNY,Encours de dette - Dettes bancaires et assimilées,1816.15482641292
BONDY,Encours de dette - Dettes bancaires et assimilées,1825.07998230451
LE BOURGET,Encours de dette - Dettes bancaires et assimilées,817.190173428116
CLICHY-SOUS-BOIS,Encours de dette - Dettes bancaires et assimilées,685.188447882575
COUBRON,Encours de dette - Dettes bancaires et assimilées,1038.13605137767
COURNEUVE (LA ),Encours de dette - Dettes bancaires et assimilées,1795.46604895605
DRANCY,Encours de dette - Dettes bancaires et assimilées,1684.95206748711
DUGNY,Encours de dette - Dettes bancaires et assimilées,533.526026188443
EPINAY-SUR-SEINE,Encours de dette - Dettes bancaires et assimilées,623.897486002036
GAGNY,Encours de dette - Dettes bancaires et assimilées,442.958140702256
GOURNAY-SUR-MARNE,Encours de dette - Dettes bancaires et assimilées,916.518901400318
ILE-SAINT-DENIS (L' ),Encours de dette - Dettes bancaires et assimilées,835.705676567657
LILAS (LES),Encours de dette - Dettes bancaires et assimilées,1281.5448052791
LIVRY-GARGAN,Encours de dette - Dettes bancaires et assimilées,620.779294059716
MONTFERMEIL,Encours de dette - Dettes bancaires et assimilées,1310.87215300842
MONTREUIL,Encours de dette - Dettes bancaires et assimilées,1976.89150747462
NEUILLY-PLAISANCE,Encours de dette - Dettes bancaires et assimilées,687.811509549059
NEUILLY-SUR-MARNE,Encours de dette - Dettes bancaires et assimilées,106.641030084649
NOISY-LE-GRAND,Encours de dette - Dettes bancaires et assimilées,1516.26826312553
NOISY-LE-SEC,Encours de dette - Dettes bancaires et assimilées,1812.51492527034
PANTIN,Encours de dette - Dettes bancaires et assimilées,1620.17644233716
PAVILLONS-SOUS-BOIS (LES),Encours de dette - Dettes bancaires et assimilées,475.375279952349
PIERREFITTE-SUR-SEINE,Encours de dette - Dettes bancaires et assimilées,1666.28756488165
PRE-SAINT-GERVAIS (LE ),Encours de dette - Dettes bancaires et assimilées,216.784955284324
RAINCY (LE ),Encours de dette - Dettes bancaires et assimilées,194.76979773298
ROMAINVILLE,Encours de dette - Dettes bancaires et assimilées,1748.13253505521
ROSNY-SOUS-BOIS,Encours de dette - Dettes bancaires et assimilées,1366.2444390374
SAINT-DENIS,Encours de dette - Dettes bancaires et assimilées,1175.92214863575
SAINT-OUEN,Encours de dette - Dettes bancaires et assimilées,3096.30612944241
SEVRAN,Encours de dette - Dettes bancaires et assimilées,1781.22447027762
STAINS,Encours de dette - Dettes bancaires et assimilées,1476.92426791199
TREMBLAY-EN-FRANCE,Encours de dette - Dettes bancaires et assimilées,265.965095978191
VAUJOURS,Encours de dette - Dettes bancaires et assimilées,159.188667707151
VILLEMOMBLE,Encours de dette - Dettes bancaires et assimilées,39.648941622845
VILLEPINTE,Encours de dette - Dettes bancaires et assimilées,619.448758006051
VILLETANEUSE,Encours de dette - Dettes bancaires et assimilées,694.966787869289
AUBERVILLIERS,Epargne de gestion,323.027472221234
AULNAY-SOUS-BOIS,Epargne de gestion,146.925819492955
BAGNOLET,Epargne de gestion,243.737235864745
BLANC-MESNIL (LE ),Epargne de gestion,282.233287708142
BOBIGNY,Epargne de gestion,357.583691849289
BONDY,Epargne de gestion,249.626514175018
LE BOURGET,Epargne de gestion,257.250265963966
CLICHY-SOUS-BOIS,Epargne de gestion,257.835866970809
COUBRON,Epargne de gestion,54.047702506733
COURNEUVE (LA ),Epargne de gestion,181.961898655735
DRANCY,Epargne de gestion,253.437936216278
DUGNY,Epargne de gestion,492.619463896005
EPINAY-SUR-SEINE,Epargne de gestion,273.533539303374
GAGNY,Epargne de gestion,298.108065155736
GOURNAY-SUR-MARNE,Epargne de gestion,146.416507867764
ILE-SAINT-DENIS (L' ),Epargne de gestion,163.865927392739
LILAS (LES),Epargne de gestion,196.923665945478
LIVRY-GARGAN,Epargne de gestion,159.769072921796
MONTFERMEIL,Epargne de gestion,366.470189619217
MONTREUIL,Epargne de gestion,209.30773548771
NEUILLY-PLAISANCE,Epargne de gestion,134.738620430763
NEUILLY-SUR-MARNE,Epargne de gestion,38.7411267444521
NOISY-LE-GRAND,Epargne de gestion,353.576246719554
NOISY-LE-SEC,Epargne de gestion,306.16747365521
PANTIN,Epargne de gestion,473.436427193568
PAVILLONS-SOUS-BOIS (LES),Epargne de gestion,183.886395932607
PIERREFITTE-SUR-SEINE,Epargne de gestion,133.963835823401
PRE-SAINT-GERVAIS (LE ),Epargne de gestion,240.962054671241
RAINCY (LE ),Epargne de gestion,150.895892214756
ROMAINVILLE,Epargne de gestion,423.068478966874
ROSNY-SOUS-BOIS,Epargne de gestion,277.070008221674
SAINT-DENIS,Epargne de gestion,215.957789908396
SAINT-OUEN,Epargne de gestion,339.679100137399
SEVRAN,Epargne de gestion,316.402764171576
STAINS,Epargne de gestion,198.78108932078
TREMBLAY-EN-FRANCE,Epargne de gestion,388.077409853574
VAUJOURS,Epargne de gestion,258.69935584563
VILLEMOMBLE,Epargne de gestion,185.052903547893
VILLEPINTE,Epargne de gestion,243.956374315227
VILLETANEUSE,Epargne de gestion,259.349558028368
AUBERVILLIERS,FCTVA,22.0473158063254
AULNAY-SOUS-BOIS,FCTVA,30.4193694014779
BAGNOLET,FCTVA,38.0018847006652
BLANC-MESNIL (LE ),FCTVA,57.2289163119039
BOBIGNY,FCTVA,90.967108804306
BONDY,FCTVA,46.9251946503744
LE BOURGET,FCTVA,44.5807084201495
CLICHY-SOUS-BOIS,FCTVA,47.1466164170716
COUBRON,FCTVA,34.2496374559768
COURNEUVE (LA ),FCTVA,98.7458289636762
DRANCY,FCTVA,78.1235649374697
DUGNY,FCTVA,74.3599013189107
EPINAY-SUR-SEINE,FCTVA,47.6219277196044
GAGNY,FCTVA,54.6465627588284
GOURNAY-SUR-MARNE,FCTVA,33.0389779125162
ILE-SAINT-DENIS (L' ),FCTVA,12.1285808580858
LILAS (LES),FCTVA,29.8561228905236
LIVRY-GARGAN,FCTVA,28.5973857379471
MONTFERMEIL,FCTVA,62.4602610643392
MONTREUIL,FCTVA,30.8927708155145
NEUILLY-PLAISANCE,FCTVA,26.5749143634743
NEUILLY-SUR-MARNE,FCTVA,37.2296957218028
NOISY-LE-GRAND,FCTVA,52.7241425850667
NOISY-LE-SEC,FCTVA,48.8689533255275
PANTIN,FCTVA,78.2452000216337
PAVILLONS-SOUS-BOIS (LES),FCTVA,29.0764550714772
PIERREFITTE-SUR-SEINE,FCTVA,31.3469195903979
PRE-SAINT-GERVAIS (LE ),FCTVA,25.4635806288318
RAINCY (LE ),FCTVA,26.0723545781579
ROMAINVILLE,FCTVA,119.007947121079
ROSNY-SOUS-BOIS,FCTVA,55.0803501988756
SAINT-DENIS,FCTVA,38.6344402522455
SAINT-OUEN,FCTVA,21.1143079794106
SEVRAN,FCTVA,30.062735207771
STAINS,FCTVA,29.7503650370072
TREMBLAY-EN-FRANCE,FCTVA,35.3084792445406
VAUJOURS,FCTVA,42.9838251986379
VILLEMOMBLE,FCTVA,40.1534646874792
VILLEPINTE,FCTVA,51.6879616254667
VILLETANEUSE,FCTVA,18.8564375832615
AUBERVILLIERS,Emprunts hors GAD,0.0135084848269238
AULNAY-SOUS-BOIS,Emprunts hors GAD,194.707135219902
BAGNOLET,Emprunts hors GAD,441.06338691796
BLANC-MESNIL (LE ),Emprunts hors GAD,180.100770598696
BOBIGNY,Emprunts hors GAD,41.2113898500577
BONDY,Emprunts hors GAD,205.072085832433
LE BOURGET,Emprunts hors GAD,0
CLICHY-SOUS-BOIS,Emprunts hors GAD,0
COUBRON,Emprunts hors GAD,0
COURNEUVE (LA ),Emprunts hors GAD,405.186385737439
DRANCY,Emprunts hors GAD,155.101112013218
DUGNY,Emprunts hors GAD,0
EPINAY-SUR-SEINE,Emprunts hors GAD,0.977460732984293
GAGNY,Emprunts hors GAD,3.39843234696182
GOURNAY-SUR-MARNE,Emprunts hors GAD,0
ILE-SAINT-DENIS (L' ),Emprunts hors GAD,30.1782178217822
LILAS (LES),Emprunts hors GAD,0
LIVRY-GARGAN,Emprunts hors GAD,42.7548234030171
MONTFERMEIL,Emprunts hors GAD,81.4835483123504
MONTREUIL,Emprunts hors GAD,208.008441485999
NEUILLY-PLAISANCE,Emprunts hors GAD,0.183209610060532
NEUILLY-SUR-MARNE,Emprunts hors GAD,0.19868451155342
NOISY-LE-GRAND,Emprunts hors GAD,0.544019765157536
NOISY-LE-SEC,Emprunts hors GAD,186.828477627017
PANTIN,Emprunts hors GAD,147.873262543042
PAVILLONS-SOUS-BOIS (LES),Emprunts hors GAD,0.425247191967325
PIERREFITTE-SUR-SEINE,Emprunts hors GAD,194.196341447037
PRE-SAINT-GERVAIS (LE ),Emprunts hors GAD,0.26365374880477
RAINCY (LE ),Emprunts hors GAD,0.0133034684042625
