"","Nom.2024.Commune","Agrégat","Montant.en...par.habitant"
"1679","Saint-Denis","Annuité de la dette","162.36228215225384"
"1680","Saint-Ouen-sur-Seine","Annuité de la dette","369.7776581020255"
"1681","Sevran","Annuité de la dette","200.7030956501673"
"1682","Stains","Annuité de la dette","192.058564399278"
"1683","Tremblay-en-France","Annuité de la dette","15.451663730514628"
"1684","Vaujours","Annuité de la dette","52.81760763014969"
"1685","Villemomble","Annuité de la dette","4.164136461951891"
"1686","Villepinte","Annuité de la dette","92.82858600958812"
"1687","Villetaneuse","Annuité de la dette","100.15831477415308"
"1688","Aubervilliers","Dépenses d'investissement","521.0891160992255"
"1689","Aulnay-sous-Bois","Dépenses d'investissement","437.2458307713645"
"1690","Bagnolet","Dépenses d'investissement","711.7094259742232"
"1691","Le Blanc-Mesnil","Dépenses d'investissement","700.6272640249332"
"1692","Bobigny","Dépenses d'investissement","1054.4906787338514"
"1693","Bondy","Dépenses d'investissement","410.05749486498195"
"1694","Le Bourget","Dépenses d'investissement","560.7412286482852"
"1695","Clichy-sous-Bois","Dépenses d'investissement","597.8602694088439"
"1696","Coubron","Dépenses d'investissement","225.75736244370475"
"1697","La Courneuve","Dépenses d'investissement","703.4804681849902"
"1698","Drancy","Dépenses d'investissement","789.8047268183024"
"1699","Dugny","Dépenses d'investissement","671.6854477480647"
"1700","Épinay-sur-Seine","Dépenses d'investissement","504.0223577008408"
"1701","Gagny","Dépenses d'investissement","516.6039356386663"
"1702","Gournay-sur-Marne","Dépenses d'investissement","727.9830371543778"
"1703","L'Île-Saint-Denis","Dépenses d'investissement","581.7219555453185"
"1704","Les Lilas","Dépenses d'investissement","491.8877743863666"
"1705","Livry-Gargan","Dépenses d'investissement","430.9018029771951"
"1706","Montfermeil","Dépenses d'investissement","655.2002163701067"
"1707","Montreuil","Dépenses d'investissement","493.4648385657029"
"1708","Neuilly-Plaisance","Dépenses d'investissement","347.182913919584"
"1709","Neuilly-sur-Marne","Dépenses d'investissement","417.268807885438"
"1710","Noisy-le-Grand","Dépenses d'investissement","723.090350411168"
"1711","Noisy-le-Sec","Dépenses d'investissement","424.83125765212316"
"1712","Pantin","Dépenses d'investissement","1341.0080888794107"
"1713","Les Pavillons-sous-Bois","Dépenses d'investissement","324.0241400197791"
"1714","Pierrefitte-sur-Seine","Dépenses d'investissement","571.3686446061803"
"1715","Le Pré-Saint-Gervais","Dépenses d'investissement","746.082674865488"
"1716","Le Raincy","Dépenses d'investissement","732.6341085888756"
"1717","Romainville","Dépenses d'investissement","547.8540443271451"
"1718","Rosny-sous-Bois","Dépenses d'investissement","591.5906380705236"
"1719","Saint-Denis","Dépenses d'investissement","509.33375511839836"
"1720","Saint-Ouen-sur-Seine","Dépenses d'investissement","667.5914844336085"
"1721","Sevran","Dépenses d'investissement","630.3573556786278"
"1722","Stains","Dépenses d'investissement","277.0318908092871"
"1723","Tremblay-en-France","Dépenses d'investissement","553.2097175955583"
"1724","Vaujours","Dépenses d'investissement","1028.0693098423633"
"1725","Villemomble","Dépenses d'investissement","315.67023890673136"
"1726","Villepinte","Dépenses d'investissement","351.29684133202744"
"1727","Villetaneuse","Dépenses d'investissement","1144.2046478983689"
"1728","Aubervilliers","Dépenses totales","2025.3631289954465"
"1729","Aulnay-sous-Bois","Dépenses totales","2285.9359518966276"
"1730","Bagnolet","Dépenses totales","2437.9311323525685"
"1731","Le Blanc-Mesnil","Dépenses totales","2196.590384957874"
"1732","Bobigny","Dépenses totales","3021.0314467938615"
"1733","Bondy","Dépenses totales","1952.6628878587446"
"1734","Le Bourget","Dépenses totales","2315.9726866173505"
"1735","Clichy-sous-Bois","Dépenses totales","2508.4608340602563"
"1736","Coubron","Dépenses totales","1389.5249696495007"
"1737","La Courneuve","Dépenses totales","2322.7633798557804"
"1738","Drancy","Dépenses totales","2316.200956031221"
"1739","Dugny","Dépenses totales","2612.266332688248"
"1740","Épinay-sur-Seine","Dépenses totales","1885.683981766318"
"1741","Gagny","Dépenses totales","1681.2905300781636"
"1742","Gournay-sur-Marne","Dépenses totales","2183.685095046083"
"1743","L'Île-Saint-Denis","Dépenses totales","2243.531692963262"
"1744","Les Lilas","Dépenses totales","2060.133572851753"
"1745","Livry-Gargan","Dépenses totales","1832.4324548877062"
"1746","Montfermeil","Dépenses totales","2029.1036672597863"
"1747","Montreuil","Dépenses totales","2184.8548398154016"
"1748","Neuilly-Plaisance","Dépenses totales","1660.3245069180052"
"1749","Neuilly-sur-Marne","Dépenses totales","1818.6382879460134"
"1750","Noisy-le-Grand","Dépenses totales","2359.0585617599686"
"1751","Noisy-le-Sec","Dépenses totales","1843.3570455774513"
"1752","Pantin","Dépenses totales","3127.270510999196"
"1753","Les Pavillons-sous-Bois","Dépenses totales","1690.7632895170593"
"1754","Pierrefitte-sur-Seine","Dépenses totales","1938.8516677974465"
"1755","Le Pré-Saint-Gervais","Dépenses totales","2205.2294690474782"
"1756","Le Raincy","Dépenses totales","2042.773263639984"
"1757","Romainville","Dépenses totales","2269.1688588309394"
"1758","Rosny-sous-Bois","Dépenses totales","2260.2088614606278"
"1759","Saint-Denis","Dépenses totales","2113.544537471032"
"1760","Saint-Ouen-sur-Seine","Dépenses totales","2687.0030618904725"
"1761","Sevran","Dépenses totales","2286.6307055497864"
"1762","Stains","Dépenses totales","1855.5882394975645"
"1763","Tremblay-en-France","Dépenses totales","3339.54285740978"
"1764","Vaujours","Dépenses totales","2746.031688965426"
"1765","Villemomble","Dépenses totales","1631.6675421118175"
"1766","Villepinte","Dépenses totales","1907.7276127635446"
"1767","Villetaneuse","Dépenses totales","2843.181340966123"
"1768","Aubervilliers","Epargne nette","140.66547590821966"
"1769","Aulnay-sous-Bois","Epargne nette","-32.90202676775849"
"1770","Bagnolet","Epargne nette","106.86927328893753"
"1771","Le Blanc-Mesnil","Epargne nette","218.98501284334543"
"1772","Bobigny","Epargne nette","233.47960265260642"
"1773","Bondy","Epargne nette","94.8147095181563"
"1774","Le Bourget","Epargne nette","-168.0953860121049"
"1775","Clichy-sous-Bois","Epargne nette","31.41683218143978"
"1776","Coubron","Epargne nette","173.2918171137656"
"1777","La Courneuve","Epargne nette","40.463202859015624"
"1778","Drancy","Epargne nette","66.76173445594047"
"1779","Dugny","Epargne nette","292.4445733638283"
"1780","Épinay-sur-Seine","Epargne nette","176.21184685944365"
"1781","Gagny","Epargne nette","152.11998886910064"
"1782","Gournay-sur-Marne","Epargne nette","174.0310138248848"
"1783","L'Île-Saint-Denis","Epargne nette","42.562006219048946"
"1784","Les Lilas","Epargne nette","148.4573716562809"
"1785","Livry-Gargan","Epargne nette","142.98658877493617"
"1786","Montfermeil","Epargne nette","159.3899263345199"
"1787","Montreuil","Epargne nette","57.53931052335624"
"1788","Neuilly-Plaisance","Epargne nette","202.2192668771474"
"1789","Neuilly-sur-Marne","Epargne nette","157.98701028188873"
"1790","Noisy-le-Grand","Epargne nette","55.28704001469467"
"1791","Noisy-le-Sec","Epargne nette","111.46982608319497"
"1792","Pantin","Epargne nette","249.7472942469529"
"1793","Les Pavillons-sous-Bois","Epargne nette","145.8530492830064"
"1794","Pierrefitte-sur-Seine","Epargne nette","38.35217048047863"
"1795","Le Pré-Saint-Gervais","Epargne nette","149.26497309761723"
"1796","Le Raincy","Epargne nette","39.434095977697865"
"1797","Romainville","Epargne nette","188.85594217676905"
"1798","Rosny-sous-Bois","Epargne nette","53.94316701921168"
"1799","Saint-Denis","Epargne nette","70.23201930616342"
"1800","Saint-Ouen-sur-Seine","Epargne nette","-43.02769561140267"
"1801","Sevran","Epargne nette","68.08558190069593"
"1802","Stains","Epargne nette","-35.108860124125556"
"1803","Tremblay-en-France","Epargne nette","282.89459374332694"
"1804","Vaujours","Epargne nette","68.20163067956034"
"1805","Villemomble","Epargne nette","79.72239431080816"
"1806","Villepinte","Epargne nette","176.36328083921876"
"1807","Villetaneuse","Epargne nette","26.413459065244666"
"1808","Aubervilliers","Flux net de dette","-127.61011799377349"
"1809","Aulnay-sous-Bois","Flux net de dette","-152.88548218950092"
"1810","Bagnolet","Flux net de dette","-103.27822576152737"
"1811","Le Blanc-Mesnil","Flux net de dette","-77.13417922460442"
"1812","Bobigny","Flux net de dette","117.54125672664021"
"1813","Bondy","Flux net de dette","-96.3310172046658"
"1814","Le Bourget","Flux net de dette","-186.56083254875588"
"1815","Clichy-sous-Bois","Flux net de dette","-99.1451707709857"
"1816","Coubron","Flux net de dette","-35.76250048952418"
"1817","La Courneuve","Flux net de dette","276.7526790585548"
"1818","Drancy","Flux net de dette","11.514444490987028"
"1819","Dugny","Flux net de dette","192.91880629838144"
"1820","Épinay-sur-Seine","Flux net de dette","-56.35226485448478"
"1821","Gagny","Flux net de dette","-41.501677302859406"
"1822","Gournay-sur-Marne","Flux net de dette","-59.387055011520744"
"1823","L'Île-Saint-Denis","Flux net de dette","-58.93062535989865"
"1824","Les Lilas","Flux net de dette","-58.46784391029717"
"1825","Livry-Gargan","Flux net de dette","36.68871110822624"
"1826","Montfermeil","Flux net de dette","-201.22662491103205"
"1827","Montreuil","Flux net de dette","24.047681808849653"
"1828","Neuilly-Plaisance","Flux net de dette","-24.97327699879283"
"1829","Neuilly-sur-Marne","Flux net de dette","-28.051582666914637"
"1830","Noisy-le-Grand","Flux net de dette","-14.08209653262499"
"1831","Noisy-le-Sec","Flux net de dette","-121.82322157087542"
"1832","Pantin","Flux net de dette","160.34223756951394"
"1833","Les Pavillons-sous-Bois","Flux net de dette","-17.442460853799243"
"1834","Pierrefitte-sur-Seine","Flux net de dette","0.08129926602109296"
"1835","Le Pré-Saint-Gervais","Flux net de dette","280.8325382841601"
"1836","Le Raincy","Flux net de dette","577.8365916633479"
"1837","Romainville","Flux net de dette","-80.05823711123773"
"1838","Rosny-sous-Bois","Flux net de dette","38.07657544104499"
"1839","Saint-Denis","Flux net de dette","-38.01499546967295"
"1840","Saint-Ouen-sur-Seine","Flux net de dette","-105.40701575393848"
"1841","Sevran","Flux net de dette","-0.7373754855582477"
"1842","Stains","Flux net de dette","-89.23283510125361"
"1843","Tremblay-en-France","Flux net de dette","-13.904075379030537"
"1844","Vaujours","Flux net de dette","708.5511617432772"
"1845","Villemomble","Flux net de dette","-3.630710493543947"
"1846","Villepinte","Flux net de dette","55.739969586061136"
"1847","Villetaneuse","Flux net de dette","159.4753983688833"
"1848","Aubervilliers","Recettes d'investissement","306.40729135044705"
"1849","Aulnay-sous-Bois","Recettes d'investissement","246.0497911513835"
"1850","Bagnolet","Recettes d'investissement","323.7375051274909"
"1851","Le Blanc-Mesnil","Recettes d'investissement","292.902788033427"
"1852","Bobigny","Recettes d'investissement","811.001224475005"
"1853","Bondy","Recettes d'investissement","235.72466787268922"
"1854","Le Bourget","Recettes d'investissement","553.0050067249496"
"1855","Clichy-sous-Bois","Recettes d'investissement","119.12669630275784"
"1856","Coubron","Recettes d'investissement","129.1286743685138"
"1857","La Courneuve","Recettes d'investissement","725.175923153376"
"1858","Drancy","Recettes d'investissement","377.7412595819545"
"1859","Dugny","Recettes d'investissement","398.712587966221"
"1860","Épinay-sur-Seine","Recettes d'investissement","153.41104591979416"
"1861","Gagny","Recettes d'investissement","98.63065350747007"
"1862","Gournay-sur-Marne","Recettes d'investissement","298.1672033410138"
"1863","L'Île-Saint-Denis","Recettes d'investissement","405.8354428193021"
"1864","Les Lilas","Recettes d'investissement","225.04070922887786"
"1865","Livry-Gargan","Recettes d'investissement","203.88187524341166"
"1866","Montfermeil","Recettes d'investissement","103.89661672597866"
"1867","Montreuil","Recettes d'investissement","291.88524507484806"
"1868","Neuilly-Plaisance","Recettes d'investissement","124.25739762280621"
"1869","Neuilly-sur-Marne","Recettes d'investissement","108.83196896835729"
"1870","Noisy-le-Grand","Recettes d'investissement","335.1203798004917"
"1871","Noisy-le-Sec","Recettes d'investissement","150.83427458954336"
"1872","Pantin","Recettes d'investissement","521.1768726521104"
"1873","Les Pavillons-sous-Bois","Recettes d'investissement","152.7077596011208"
"1874","Pierrefitte-sur-Seine","Recettes d'investissement","302.4501686917905"
"1875","Le Pré-Saint-Gervais","Recettes d'investissement","506.77637616035"
"1876","Le Raincy","Recettes d'investissement","671.4377611841232"
"1877","Romainville","Recettes d'investissement","176.24543022523468"
"1878","Rosny-sous-Bois","Recettes d'investissement","450.4436892949823"
"1879","Saint-Denis","Recettes d'investissement","235.06819745256226"
"1880","Saint-Ouen-sur-Seine","Recettes d'investissement","497.15630945236313"
"1881","Sevran","Recettes d'investissement","283.8882906426676"
"1882","Stains","Recettes d'investissement","117.66904037781569"
"1883","Tremblay-en-France","Recettes d'investissement","208.5699682361734"
"1884","Vaujours","Recettes d'investissement","798.5642840111274"
"1885","Villemomble","Recettes d'investissement","125.74266893884774"
"1886","Villepinte","Recettes d'investissement","298.6304907469457"
"1887","Villetaneuse","Recettes d'investissement","904.3828842534504"
"1888","Aubervilliers","Recettes totales","2079.8042050100266"
"1889","Aulnay-sous-Bois","Recettes totales","2229.502443078061"
"1890","Bagnolet","Recettes totales","2371.5188595447294"
"1891","Le Blanc-Mesnil","Recettes totales","2153.9563891362423"
"1892","Bobigny","Recettes totales","3184.3397901831822"
"1893","Bondy","Recettes totales","2063.6963012795145"
"1894","Le Bourget","Recettes totales","2326.7019112306657"
"1895","Clichy-sous-Bois","Recettes totales","2160.289263906596"
"1896","Coubron","Recettes totales","1501.9505991775993"
"1897","La Courneuve","Recettes totales","2512.4917168897628"
"1898","Drancy","Recettes totales","2099.7466613608117"
"1899","Dugny","Recettes totales","2702.717902885292"
"1900","Épinay-sur-Seine","Recettes totales","1767.7048638067006"
"1901","Gagny","Recettes totales","1456.978768180469"
"1902","Gournay-sur-Marne","Recettes totales","2008.0246572580645"
"1903","L'Île-Saint-Denis","Recettes totales","2169.137811816193"
"1904","Les Lilas","Recettes totales","2000.211723260842"
"1905","Livry-Gargan","Recettes totales","1807.9413105283654"
"1906","Montfermeil","Recettes totales","1838.41661886121"
"1907","Montreuil","Recettes totales","2197.3130826497186"
"1908","Neuilly-Plaisance","Recettes totales","1664.7860381651035"
"1909","Neuilly-sur-Marne","Recettes totales","1697.0816270357873"
"1910","Noisy-le-Grand","Recettes totales","2185.4751261762794"
"1911","Noisy-le-Sec","Recettes totales","1802.6531101689416"
"1912","Pantin","Recettes totales","2725.4514135730574"
"1913","Les Pavillons-sous-Bois","Recettes totales","1715.7490386517225"
"1914","Pierrefitte-sur-Seine","Recettes totales","1819.2205313637205"
"1915","Le Pré-Saint-Gervais","Recettes totales","2189.112301188435"
"1916","Le Raincy","Recettes totales","2042.4752303199257"
"1917","Romainville","Recettes totales","2226.467526017455"
"1918","Rosny-sous-Bois","Recettes totales","2320.1233054931636"
"1919","Saint-Denis","Recettes totales","2034.6742562422678"
"1920","Saint-Ouen-sur-Seine","Recettes totales","2766.495969242311"
"1921","Sevran","Recettes totales","2164.74783777547"
"1922","Stains","Recettes totales","1805.9832190984841"
"1923","Tremblay-en-France","Recettes totales","3291.9238097907323"
"1924","Vaujours","Recettes totales","2617.997240694132"
"1925","Villemomble","Recettes totales","1525.6265029166939"
"1926","Villepinte","Recettes totales","2104.593408938605"
"1927","Villetaneuse","Recettes totales","2705.64736825596"
"1928","Aubervilliers","Variation du fonds de roulement","54.441076014580375"
"1929","Aulnay-sous-Bois","Variation du fonds de roulement","-56.433508818566494"
"1930","Bagnolet","Variation du fonds de roulement","-66.4122728078391"
"1931","Le Blanc-Mesnil","Variation du fonds de roulement","-42.63399582163179"
"1932","Bobigny","Variation du fonds de roulement","163.3083433893207"
"1933","Bondy","Variation du fonds de roulement","111.03341342077016"
"1934","Le Bourget","Variation du fonds de roulement","10.729224613315939"
"1935","Clichy-sous-Bois","Variation du fonds de roulement","-348.17157015366035"
"1936","Coubron","Variation du fonds de roulement","112.42562952809868"
"1937","La Courneuve","Variation du fonds de roulement","189.72833703398254"
"1938","Drancy","Variation du fonds de roulement","-216.4542946704087"
"1939","Dugny","Variation du fonds de roulement","90.45157019704433"
"1940","Épinay-sur-Seine","Variation du fonds de roulement","-117.9791179596178"
"1941","Gagny","Variation du fonds de roulement","-224.31176189769468"
"1942","Gournay-sur-Marne","Variation du fonds de roulement","-175.66043778801844"
"1943","L'Île-Saint-Denis","Variation du fonds de roulement","-74.39388114706864"
"1944","Les Lilas","Variation du fonds de roulement","-59.921849590911016"
"1945","Livry-Gargan","Variation du fonds de roulement","-24.4911443593403"
"1946","Montfermeil","Variation du fonds de roulement","-190.68704839857617"
"1947","Montreuil","Variation du fonds de roulement","12.458242834316907"
"1948","Neuilly-Plaisance","Variation du fonds de roulement","4.461531247097846"
"1949","Neuilly-sur-Marne","Variation du fonds de roulement","-121.5566609102261"
"1950","Noisy-le-Grand","Variation du fonds de roulement","-173.58343558368892"
"1951","Noisy-le-Sec","Variation du fonds de roulement","-40.703935408509594"
"1952","Pantin","Variation du fonds de roulement","-401.81909742613885"
"1953","Les Pavillons-sous-Bois","Variation du fonds de roulement","24.985749134662765"
"1954","Pierrefitte-sur-Seine","Variation du fonds de roulement","-119.63113643372603"
"1955","Le Pré-Saint-Gervais","Variation du fonds de roulement","-16.117167859043104"
"1956","Le Raincy","Variation du fonds de roulement","-0.29803332005852845"
"1957","Romainville","Variation du fonds de roulement","-42.70133281348439"
"1958","Rosny-sous-Bois","Variation du fonds de roulement","59.91444403253593"
"1959","Saint-Denis","Variation du fonds de roulement","-78.87028122876383"
"1960","Saint-Ouen-sur-Seine","Variation du fonds de roulement","79.49290735183777"
"1961","Sevran","Variation du fonds de roulement","-121.88286777431676"
"1962","Stains","Variation du fonds de roulement","-49.605020399080686"
"1963","Tremblay-en-France","Variation du fonds de roulement","-47.61904761904762"
"1964","Vaujours","Variation du fonds de roulement","-128.03444827129383"
"1965","Villemomble","Variation du fonds de roulement","-106.04103919512355"
"1966","Villepinte","Variation du fonds de roulement","196.86579617506084"
"1967","Villetaneuse","Variation du fonds de roulement","-137.5339727101631"
