"dpt","commune","personnel","emprunt","equipement","etat","pop"
"58","Lanty",0.04528143,0,0.026157,0.054861,119
"58","Larochemillay",0.08660061,0,0.09850599,0.10497303,232
"58","Lavault-de-Frétoy",0.00935564,0,0.01734727,0.05000015,73
"58","Limanton",0.10247175,0,0.07065973,0.06273683,241
"58","Limon",0.02590007,0,0.0576373,0.05000036,143
"58","Livry",0.15761262,0.0051,0.22796213,0.17063882,677
"58","Lormes",0.58875681,0.00015,0.34351125,0.60177958,1293
"58","Lucenay-lès-Aix",0.48221049,0.00068,0.21117145,0.32220478,982
"58","Lurcy-le-Bourg",0.06365238,0,0.0526468,0.05425061,278
"58","Luthenay-Uxeloup",0.11203388,0,0.1080915,0.13234,618
"58","Luzy",1.05535857,0.0020101,0.84876346,0.74287068,2029
"58","Lys",0.02567338,4e-04,0.03637473,0.031233,107
"58","Magny-Cours",0.28416923,0.000896,2.29640977,0.2526788,1428
"58","Magny-Lormes",0.00850438,0,0.0251406,0.01886,71
"58","Marcy",0.05448654,0,0.01900995,0.04017902,141
"58","Marigny-l'Église",0.12859471,0.40187098,0.25377601,0.17827384,293
"58","Marigny-sur-Yonne",0.05847722,0.064075,0.15474965,0.05521123,195
"58","Mars-sur-Allier",0.05022699,0,0.03595678,0.043341,307
"58","Marzy",1.26543293,4e-04,1.40179375,0.454573,3829
"58","Maux",0.03946125,0.00098898,0.03525578,0.034894,146
"58","Menestreau",0.04519856,0.18,0.21647456,0.04855953,102
"58","Menou",0.06200251,0.05452,0.36533977,0.06175782,187
"58","Mesves-sur-Loire",0.19862748,0.00037,0.55526961,0.07077779,686
"58","Metz-le-Comte",0.02516199,0.00029,0.00696,0.04428534,179
"58","Mhère",0.0684625,0.15,0.45631262,0.15437268,231
"58","Millay",0.21675621,0,0.01145748,0.18053447,445
"58","Moissy-Moulinot",0.00594542,0,0.00308974,0.01726424,15
"58","Monceaux-le-Comte",0.02157205,4e-04,0.05362346,0.03451171,127
"58","Mont-et-Marré",0.05968109,0.00035,0.00930006,0.04228772,155
"58","Montambert",0.05319053,0,0.06814926,0.06848178,122
"58","Montapas",0.11892837,0,0.01632609,0.092135,286
"58","Montaron",0.01366582,0,0.01059215,0.05690416,157
"58","Montenoison",0.01466626,0,0.11349136,0.040999,123
"58","Montigny-aux-Amognes",0.09827191,0.02246115,0.19581352,0.16817355,664
"58","Montigny-en-Morvan",0.14787455,0.000775,0.08396553,0.09536899,290
"58","Montigny-sur-Canne",0.03189021,0,0.00561062,0.03441017,156
"58","Montreuillon",0.10152707,0,0.16206303,0.102417,261
"58","Montsauche-les-Settons",0.3275786,0.00232296,1.67341316,0.33391449,517
"58","Moraches",0.01456346,0,0.38924823,0.03823038,137
"58","Moulins-Engilbert",0.60708711,0,1.08952471,0.51964727,1398
"58","Mouron-sur-Yonne",0.00772337,0,0.00735474,0.03147063,92
"58","Moussy",0.00578281,0,0.04370127,0.03139029,107
"58","Moux-en-Morvan",0.30534947,4e-04,0.27249598,0.32551177,532
"58","Murlin",0.04316506,0,0.016206,0.057547,58
"58","Myennes",0.26731783,0.000818,0.2196497,0.07131635,539
"58","Nannay",0.03605537,0,0.05972488,0.0503937,112
"58","Narcy",0.0986276,0,0.08650333,0.13810158,473
"58","Neuffontaines",0.02816136,0.1305336,0.27270817,0.04119835,101
"58","Neuilly",0.03539202,0.00032095,0.07515385,0.03324155,113
"58","Neuville-lès-Decize",0.0696461,0.00042,0.00246437,0.05777534,217
"58","Neuvy-sur-Loire",0.71629586,1.101253,1.60894344,0.35466296,1443
"58","Nevers",32.72740753,3.6,10.41185837,11.58799839,33825
"58","Nolay",0.14410865,0,0.024779,0.07574624,343
"58","Nuars",0.01953548,0,0.04594027,0.04549264,169
"58","Oisy",0.05678107,0,0.10123351,0.071283,305
"58","Onlay",0.07871817,0,0.00876966,0.074698,163
"58","Ouagne",0.05671864,0.0503,0.20515437,0.04114154,150
"58","Oudan",0.05404366,0,0.03502536,0.05491389,143
"58","Ougny",0.00561117,0,0.0069963,0.01361,26
"58","Oulon",0.01643564,0,0.01603,0.020584,62
"58","Ouroux-en-Morvan",0.39760746,0.00888418,1.54668469,0.48804985,608
"58","Parigny-la-Rose",0.00742513,0,0,0.02416098,33
"58","Parigny-les-Vaux",0.2986972,0.09,0.1607062,0.15411623,998
"58","Pazy",0.03735353,0,0.0590465,0.0607572,304
"58","Perroy",0.0637587,0,0.01565213,0.04971284,150
"58","Planchez",0.19065567,0.00118,0.06732934,0.20769098,309
"58","Poil",0.02183432,0,0.04075719,0.11138865,155
"58","Poiseux",0.0821954,0,0.00287461,0.085585,332
"58","Pougny",0.17944767,0.00032,0.11226608,0.109952,482
"58","Pougues-les-Eaux",1.87475476,0.001075,0.99261793,0.09578047,2420
"58","Pouilly-sur-Loire",0.70916234,9e-04,1.72585839,0.4050239,1632
"58","Pouques-Lormes",0.03317728,0,0.03537941,0.05261274,153
"58","Pousseaux",0.04380788,0,0,0.0488938,196
"58","Prémery",0.95483828,0,0.26795039,0.66298128,1853
"58","Préporché",0.02648542,0,0,0.070147,211
"58","Raveau",0.27788669,0.000435,0.07367782,0.15918898,645
"58","Rémilly",0.06163353,0.00115,0.06311682,0.08018833,156
"58","Rix",0.05028097,0,0.08197693,0.071021,156
"58","Rouy",0.23910739,0.036056,0.20006809,0.22137253,646
"58","Ruages",0.03034487,0.0404,0.03482684,0.03074351,87
"58","Saincaize-Meauce",0.15743833,0.02101,0.05771312,0.06679,377
"58","Saint-Agnan",0.0216314,0,0.08449133,0.09556875,136
"58","Saint-Amand-en-Puisaye",0.60599819,0.1353,0.37882739,0.49840127,1240
"58","Saint-Andelain",0.13405503,0,0.26021772,0.07300331,605
"58","Saint-André-en-Morvan",0.06107855,0,0.01035598,0.08284978,314
"58","Saint-Aubin-des-Chaumes",0.01440104,0,0.04698543,0.0371425,69
"58","Saint-Aubin-les-Forges",0.11307329,7e-04,0.05859635,0.109104,391
"58","Saint-Benin-d'Azy",0.61497963,0.83042769,1.28538765,0.45880671,1279
"58","Saint-Benin-des-Bois",0.03782867,0,0.03735098,0.04946,185
"58","Saint-Bonnot",0.03537577,0,0.00889406,0.055375,144
"58","Saint-Brisson",0.11422288,0,0.01489564,0.160917,255
"58","Saint-Didier",0.0094417,0,0.01254409,0.01617617,31
"58","Saint-Éloi",0.79331379,0.64664684,1.12856609,0.19028808,2266
"58","Saint-Firmin",0.04474032,0,0.00057908,0.047546,157
"58","Saint-Franchy",0.01475463,0,0,0.024788,80
"58","Saint-Germain-Chassenay",0.09291768,0,0.0299964,0.04923932,316
"58","Saint-Germain-des-Bois",0.03596943,0,0.03843341,0.05526579,123
"58","Saint-Gratien-Savigny",0.01972284,0,0.00067,0.037867,119
"58","Saint-Hilaire-en-Morvan",0.01786521,0.00075,0.10505148,0.077291,225
"58","Saint-Hilaire-Fontaine",0.08951454,0.00033333,0.00695464,0.05864856,168
"58","Saint-Honoré-les-Bains",0.55056029,0.001104,0.25896186,0.46408,704
"58","Saint-Jean-aux-Amognes",0.15789512,0,0.12276001,0.147194,516
"58","Saint-Laurent-l'Abbaye",0.08395082,0,0.01484572,0.04303867,219
"58","Saint-Léger-de-Fougeret",0.09743081,0,0.03746996,0.19446728,351
"58","Saint-Léger-des-Vignes",0.65774492,0,0.2373465,0.3907137,1772
"58","Saint-Loup-des-Bois",0.11904295,0,0.09108118,0.09192505,478
"58","Saint-Malo-en-Donziois",0.04876168,0,0.05043042,0.03335939,138
"58","Saint-Martin-d'Heuille",0.09012952,0,0.33466182,0.135699,571
"58","Saint-Martin-du-Puy",0.09253437,5e-04,0.04814379,0.12261,290
"58","Saint-Martin-sur-Nohain",0.10656858,0,0.05237473,0.0645735,388
"58","Saint-Maurice",0.01012362,6e-04,0.01113821,0.0213508,62
"58","Saint-Ouen-sur-Loire",0.14338713,0,0.03113067,0.10886625,516
"58","Saint-Parize-en-Viry",0.02174818,0,0.01116,0.04789804,141
"58","Saint-Parize-le-Châtel",0.35682758,0,0.07827282,0.26008511,1252
"58","Saint-Père",0.32148747,0,0.22253649,0.16433678,1066
"58","Saint-Péreuse",0.0708416,0.00088,0.03329162,0.047317,211
"58","Saint-Pierre-du-Mont",0.04461289,0.06135,0.54657963,0.04989381,165
"58","Saint-Pierre-le-Moûtier",0.57264581,0.000871,0.55737924,0.66757508,1860
"58","Saint-Quentin-sur-Nohain",0.02973812,0,0.0129912,0.0229812,96
"58","Saint-Révérien",0.05521914,0,0.02587734,0.04516988,181
"58","Saint-Saulge",0.44097108,0.2,0.57627621,0.34611563,757
"58","Saint-Seine",0.06135352,0.0012,0.05847908,0.06447107,194
"58","Saint-Sulpice",0.13782957,0,0.03048157,0.11311746,428
"58","Saint-Vérain",0.11320194,0.00045,0.1525543,0.11476007,369
"58","Sainte-Colombe-des-Bois",0.04865156,0,0.08598441,0.038826,138
"58","Sainte-Marie",0.00918453,0,0.000698,0.026548,87
"58","Saizy",0.01407726,0,0.09526267,0.07052006,189
"58","Sardy-lès-Épiry",0.06010666,0,0.05051103,0.0474274,114
"58","Sauvigny-les-Bois",0.40544274,0.00132228,0.17273186,0.31302328,1453
"58","Savigny-Poil-Fol",0.03464891,0,0.02964403,0.059281,113
"58","Saxi-Bourdon",0.0748799,0,0.07088276,0.088846,283
"58","Sémelay",0.06067685,0,0.09889088,0.101529,225
"58","Sermages",0.07934385,0.00043045,0.02822657,0.051249,196
"58","Sermoise-sur-Loire",0.58737291,0.00045,0.08154699,0.145192,1549
"58","Sichamps",0.02221444,0,0.0419226,0.03690577,177
"58","Sougy-sur-Loire",0.29921843,0.000489,0.48886666,0.27137813,601
"58","Suilly-la-Tour",0.14861899,0.00127531,0.38971015,0.10281175,593
"58","Surgy",0.1477707,0,0.13958837,0.058633,347
"58","Taconnay",0.01265404,0,0.02148582,0.01915498,73
"58","Talon",0.01141879,0,0.00192,0.02360557,40
"58","Tamnay-en-Bazois",0.07234087,0.07,0.0479422,0.07035931,163
"58","Tannay",0.36044369,0.00219,0.17781207,0.18052205,579
"58","Tazilly",0.03991863,0.00092,0.01191473,0.09051044,188
"58","Teigny",0.0265377,0.050636,0.19661311,0.03797267,113
"58","Ternant",0.05411454,0,0.02501265,0.06439359,176
"58","Thaix",0.00792936,0,0,0.02044993,44
"58","Thianges",0.04312178,0,0.06504353,0.03834644,182
"58","Tintury",0.03996283,0,0,0.05483027,163
"58","Toury-Lurcy",0.08517127,6e-04,0.0895536,0.10470337,411
"58","Toury-sur-Jour",0.05621734,0.00067,0.01725264,0.0485739,122
"58","Tracy-sur-Loire",0.32046731,0,0.05247256,0.163379,1002
"58","Tresnay",0.04422152,0.00055,0.04719063,0.04759397,135
"58","Trois-Vèvres",0.03043142,0.00078,0.0116031,0.06878193,246
"58","Tronsanges",0.09633601,0.00026,0.08887193,0.112119,407
"58","Trucy-l'Orgueilleux",0.05198632,0,0.06213544,0.078746,222
"58","Urzy",0.57734941,1.0505695,0.75678372,0.40734772,1772
"58","Vandenesse",0.14678479,0.00027,0.02809162,0.11567947,303
"58","Varennes-lès-Narcy",0.14631233,0.00150247,0.05320909,0.23372417,923
"58","Varennes-Vauzelles",5.73669265,0,1.919223,1.09761291,9346
"58","Varzy",0.50658352,0,0.55259754,0.53213864,1255
"58","Vauclaix",0.01798853,0,0.06682207,0.0552542,141
"58","Vaux d'Amognes",0.19599564,0.00074516,0.0556911,0.1597773,539
"58","Verneuil",0.10459863,0,0.08601548,0.05241646,289
"58","Vielmanay",0.04822847,0,0.01068845,0.04196576,180
"58","Vignol",0.01068965,0,0.0427504,0.03254375,61
"58","Villapourçon",0.16564085,0.00022187,0.05161164,0.22927152,419
"58","Ville-Langy",0.04629818,0,0,0.056803,241
"58","Villiers-le-Sec",0.00713104,0,0,0.02250028,52
"58","Villiers-sur-Yonne",0.05890548,0.225,0.11418273,0.05343448,279
"58","Vitry-Laché",0.0136636,0,0.03192585,0.02627117,96
"59","Abancourt",0.08021347,0.188,0.19161745,0.04969324,475
"59","Abscon",2.11936759,0,0.89947568,0.91771729,4235
"59","Aibes",0.05799464,0,0.11756589,0.05180503,371
"59","Aix-en-Pévèle",0.28450569,0,0.54591382,0.21712587,1368
"59","Allennes-les-Marais",1.81016916,7.622e-05,0.31834617,0.66776846,3627
"59","Amfroipret",0.02445183,0,0.06180399,0.05112415,227
"59","Anhiers",0.27923617,0.25,0.84261243,0.21180641,902
"59","Aniche",6.36303609,0.00048103,5.95538082,5.84555712,10057
"59","Anneux",0.0793385,0.07,0.05222824,0.04103905,261
"59","Annœullin",6.92954493,0,2.03593879,3.68929961,10879
"59","Anor",1.42067197,0.40117883,0.6668337,0.83663114,3240
"59","Anstaing",0.63186132,0,0.40929624,0.16600686,1626
"59","Anzin",11.67126665,1.6,4.41914861,10.0160479,13504
"59","Arleux",1.21930047,0.3017244,2.26293429,0.86601485,3177
"59","Armbouts-Cappel",0.90379391,0,0.10754286,0.134258,2169
"59","Armentières",21.82143101,3.79809029,4.84924176,9.34830309,25950
"59","Arnèke",0.52112889,0,0.51656633,0.37013971,1578
"59","Artres",0.31010364,0,0.22166803,0.19337533,1075
"59","Assevent",1.05317114,0,0.22730816,0.49161153,1811
"59","Attiches",0.75781093,0,0.94067408,0.46198721,2268
"59","Aubencheul-au-Bac",0.16001882,0,0.50951894,0.05149597,545
"59","Auberchicourt",1.49972345,0.0012434,0.3402567,1.37439991,4663
"59","Aubers",0.3331189,0.00065,0.65589653,0.22954128,1752
"59","Aubigny-au-Bac",0.46919819,0.00026,0.26889315,0.23551992,1175
"59","Aubry-du-Hainaut",0.46271154,0,0.50547075,0.23494704,1742
"59","Auby",6.55363339,0.00202,2.78169022,2.98991199,7222
"59","Auchy-lez-Orchies",0.39377348,0,1.38015762,0.27438929,1506
"59","Audignies",0.03414674,0,0.09073953,0.04540032,375
"59","Aulnoy-lez-Valenciennes",4.35550414,0,0.86713685,3.07494949,7252
"59","Aulnoye-Aymeries",4.84322999,0.02021952,7.77627497,2.34482945,8994
"59","Avelin",0.93876196,0,0.66582367,0.2623104,2642
"59","Avesnelles",1.12947641,0,0.88317215,0.52971391,2326
"59","Avesnes-le-Sec",0.60554626,0,1.04426312,0.16063653,1465
"59","Avesnes-les-Aubert",1.18763327,0,0.83136349,1.30937958,3647
"59","Avesnes-sur-Helpe",2.50189295,0.852621,2.57619074,1.73916088,4254
"59","Awoingt",0.16057752,0,0.43895083,0.29171844,814
"59","Bachant",1.13306195,1.75,2.28599373,0.54756299,2274
"59","Bachy",0.43705174,5.05e-05,0.91301335,0.48343611,1915
"59","Bailleul",9.07882937,0,0.86674815,4.44781334,15098
"59","Baisieux",1.72222419,0,0.36917746,0.87650693,5224
"59","Baives",0.03320413,0,0.06974088,0.04998837,168
"59","Bambecque",0.22478534,0,0.28517637,0.17986341,834
"59","Banteux",0.10216481,0,0.09701509,0.02795757,354
"59","Bantigny",0.16227356,0.06651349,0.10582607,0.08686742,515
"59","Bantouzelle",0.08418278,0,0.002592,0.04927627,447
"59","Bas-Lieu",0.06194439,0,0.0443546,0.03113751,347
"59","Bauvin",2.43696656,0,0.73421332,1.35595451,5042
"59","Bavay",1.68859112,0,0.79175498,0.91884409,3306
"59","Bavinchove",0.3416233,0,0.06986324,0.22034368,1054
"59","Bazuel",0.17543043,0,0.11369277,0.12362012,546
"59","Beaucamps-Ligny",0.19838528,0,0.02230928,0.12659203,867
"59","Beaudignies",0.18055767,0,0.14557072,0.11736169,572
"59","Beaufort",0.25095496,0.25,1.14126699,0.126555,1037
"59","Beaumont-en-Cambrésis",0.13871341,0,0.32522641,0.10574058,459
"59","Beaurain",0.01767246,0,0.0188424,0.05060341,239
"59","Beaurepaire-sur-Sambre",0.09481696,0,0.00442227,0.07549302,277
"59","Beaurieux",0.03773967,0,0.02540612,0.05964528,171
"59","Beauvois-en-Cambrésis",0.70792605,0.284339,0.85252664,0.43177404,1976
"59","Bellaing",0.39173816,0,0.15441468,0.22987963,1341
"59","Bellignies",0.23968779,0,0.30718491,0.18461623,827
"59","Bérelles",0.02711546,0.00055,0.00236434,0.03848586,167
"59","Bergues",1.87833269,0.000241,2.2719521,1.05696316,3601
"59","Berlaimont",1.16943405,0,0.87770965,0.404488,3216
"59","Bermerain",0.20884726,0,0.17308475,0.15782253,775
"59","Bermeries",0.09692279,0,0.09533196,0.08140984,381
"59","Bersée",0.70913688,0,0.41206856,0.34262602,2345
"59","Bersillies",0.07135823,0,0.18669791,0.04927076,252
"59","Berthen",0.22538834,0,0.04821798,0.04182075,607
"59","Bertry",0.69440693,0,0.27792851,0.45263953,2173
"59","Béthencourt",0.21273242,0.00055,0.5697608,0.10094148,721
"59","Bettignies",0.08096872,0,0.01929024,0.01754903,314
"59","Bettrechies",0.05358683,0,0.3910542,0.09428708,264
"59","Beugnies",0.11462161,0,0.26312038,0.13532183,617
"59","Beuvrages",4.8046621,0,4.80108231,6.07452486,6818
"59","Beuvry-la-Forêt",1.06262656,0,1.84636373,0.652777,2875
"59","Bévillers",0.13462974,0,0.78086003,0.12746231,561
"59","Bierne",0.80148536,0,0.32389715,1.04792596,1798
"59","Bissezeele",0.02816294,0,0.05547772,0.034247,257
"59","Blaringhem",1.00263583,0,0.49368531,0.37690882,2073
"59","Blécourt",0.03875007,0,0.04694335,0.04147872,312
"59","Boeschepe",0.78835639,0,0.438107,0.65396182,2209
"59","Boëseghem",0.20758953,0,0.04757719,0.14823622,754
"59","Bois-Grenier",0.6646277,0,0.0879004,0.18882838,1817
"59","Bollezeele",0.47951084,0,0.38054641,0.2160595,1453
"59","Bondues",6.1440587,0.001,4.5810979,1.26256565,9896
"59","Borre",0.22874265,0,0.09245943,0.05769582,591
"59","Bouchain",2.43972785,0,1.08203598,0.97238879,4025
"59","Boulogne-sur-Helpe",0.1133204,0.00144,0.11057712,0.04835597,316
"59","Bourbourg",5.16844765,2.5,2.20316394,0.79443314,7072
"59","Bourghelles",0.38407312,0,0.72271179,0.28872879,1713
"59","Boursies",0.0664654,0,1.89388349,0.08130943,394
"59","Bousbecque",3.0300448,0,1.27501146,1.1835838,4902
"59","Bousies",0.48621421,0,0.41900696,0.58736073,1798
"59","Bousignies",0.11524667,0,0.08902873,0.031443,361
"59","Bousignies-sur-Roc",0.05556578,0,0.13185709,0.05299824,387
"59","Boussières-en-Cambrésis",0.09736608,0,0.00537311,0.10671444,450
"59","Boussières-sur-Sambre",0.18497585,0,0.1143158,0.040365,521
"59","Boussois",1.74418033,0.096,0.62382733,0.60757,3181
"59","Bouvignies",0.43385218,0.2804,0.47902083,0.339897,1581
"59","Bouvines",0.33054051,0,0.11109355,0.06264001,769
"59","Bray-Dunes",4.33923484,0,3.64550308,0.574965,4446
"59","Briastre",0.19379413,7e-04,0.21398967,0.16462994,720
"59","Brillon",0.24854742,0,0.33705505,0.02673422,782
"59","Brouckerque",0.36740178,0,0.12327059,0.246753,1468
"59","Broxeele",0.11252916,0,0.06627065,0.08010845,408
"59","Bruay-sur-l'Escaut",7.32477573,0,5.46577122,6.72092146,11363
"59","Bruille-lez-Marchiennes",0.53376658,0,0.26209128,0.36324236,1356
"59","Bruille-Saint-Amand",0.5474499,0,0.31178449,0.16992058,1698
"59","Brunémont",0.27008687,0,0.06387527,0.123919,718
"59","Bry",0.06542052,0,0.01781977,0.05541573,419
"59","Bugnicourt",0.24113772,0,0.24842817,0.14468305,1086
"59","Busigny",0.79755573,0.00056351,0.71564077,0.44662034,2460
"59","Buysscheure",0.12115911,0,0.40724214,0.12743896,596
"59","Caëstre",0.4897199,0,0.48374701,0.35635421,2044
"59","Cagnoncles",0.22187671,0,0.03012366,0.055187,652
"59","Cambrai",17.16473356,5.03281059,15.28525246,12.1749037,31972
"59","Camphin-en-Carembault",0.66354295,0.0012,0.16093802,0.252731,1730
"59","Camphin-en-Pévèle",0.90780959,0.96965,1.31143839,0.4692164,2571
"59","Cantaing-sur-Escaut",0.14809314,0,0.03086892,0.04589528,416
"59","Cantin",0.54546291,0,1.99592674,0.26306465,1784
"59","Capelle",0.02076265,0.07,0.18983985,0.02223785,142
"59","Capinghem",1.08340713,0,0.18113517,0.2531309,2506
"59","Cappelle-Brouck",0.30480704,0,0.19093726,0.15390177,1177
"59","Cappelle-en-Pévèle",0.61439537,0.001102,1.24217602,0.51812808,2308
"59","Cappelle-la-Grande",5.16933657,0.001492,2.99749167,1.35646,7975
"59","Carnières",0.2951494,0,0.0850955,0.29322695,1010
"59","Carnin",0.33850431,0.0016,0.1136945,0.10136928,1090
"59","Cartignies",0.35359303,0,0.26062233,0.31429237,1269
"59","Cassel",0.98788025,0,0.393196,0.66291346,2327
"59","Catillon-sur-Sambre",0.26760604,0,0.12719819,0.18647761,796
"59","Cattenières",0.11767972,0,0.005463,0.03235316,693
"59","Caudry",9.41869427,2.0107421,4.15619462,3.95248641,14220
"59","Caullery",0.15142553,0,0.00509342,0.04800405,469
"59","Cauroir",0.13858535,0.00050088,0.13231663,0.0788606,582
"59","Cerfontaine",0.1200432,0,0.14785197,0.062687,698
"59","Château-l'Abbaye",0.39330074,0,0.00985658,0.06630016,869
"59","Chemy",0.18468224,0.0018,0.18008044,0.135897,792
"59","Chéreng",1.088622,0.0019,0.66740812,0.36752851,3043
"59","Choisies",0.01535843,0.00045,0,0.016246,48
"59","Clairfayts",0.03494937,0,0.01730296,0.09476805,364
"59","Clary",0.34178025,0,0.36214546,0.27619212,1098
"59","Cobrieux",0.15187669,0,0.05093935,0.09884511,551
"59","Colleret",0.43768761,0,0.6420887,0.2876455,1595
"59","Comines",6.79465639,0,5.09402318,3.28415596,12751
"59","Condé-sur-l'Escaut",8.98427209,0.38038384,0.81076118,6.52411909,9452
"59","Coudekerque-Branche",15.10533365,0.00082,7.61965304,5.177315,21012
"59","Courchelettes",1.35031393,0,0.29156123,0.56593856,2917
"59","Cousolre",0.58886126,0,0.17875776,0.30052009,2188
"59","Coutiches",0.94224314,0.1053,0.6580102,0.71829499,3285
"59","Craywick",0.32279718,0,0.19803671,0.077083,756
"59","Crespin",3.02085164,0,0.62788327,1.2807881,4547
"59","Crèvecœur-sur-l'Escaut",0.20797933,0,0.12568143,0.08683285,760
"59","Crochte",0.11951299,0,0.06906642,0.11664842,677
"59","Croix",14.85201225,0,5.54690638,3.96203745,21016
"59","Croix-Caluyau",0.05089903,0,0.01104915,0.0507817,247
"59","Cuincy",5.83684755,0.45,1.84865463,2.00329861,6546
"59","Curgies",0.36845227,0,0.6172762,0.22381036,1382
"59","Cuvillers",0.01184163,0,0.09076054,0.02816539,200
"59","Cysoing",1.4550174,0,2.69985192,1.24666886,4787
"59","Damousies",0.01651319,0.00035,0.09793327,0.0526361,211
"59","Dechy",2.66813762,0,0.98502444,2.07638864,5384
"59","Dehéries",0,0,0.0385476,0.01290136,41
"59","Denain",12.63985667,1.8,14.79536578,14.66885496,20758
"59","Deûlémont",0.74392302,0,0.47150437,0.24013565,1844
"59","Dimechaux",0.09626688,1e-08,0.01647599,0.06900777,340
"59","Dimont",0.09798235,0.000765,0.04558513,0.12154375,314
"59","Doignies",0.04583349,0.00032361,0.25125449,0.06640698,323
"59","Dompierre-sur-Helpe",0.41087075,0,0.01300348,0.16289315,873
"59","Don",0.6861409,0,0.02638193,0.21457593,1425
"59","Douai",34.68785945,3.00205,13.33174039,17.05860293,40474
"59","Douchy-les-Mines",6.28019719,0,2.83857879,7.33587292,10252
"59","Dourlers",0.23576089,0.342519,0.69555029,0.100634,545
"59","Drincham",0.10044202,0,0.01930675,0.03094398,282
"59","Dunkerque",75.77290765,10.001763,36.46922303,18.77079328,88024
"59","Ebblinghem",0.11048145,0,0.13559401,0.12759296,668
