"","equiv","NOM_IRIS"
"2648","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2651","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2652","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2653","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2654","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2655","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2656","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2657","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2658","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2659","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2660","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2661","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2663","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2665","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2667","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2669","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2672","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2674","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2675","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2678","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2679","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2682","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2683","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2684","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2685","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2686","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2687","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2688","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2689","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2691","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2692","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2693","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2694","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2695","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2696","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2697","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2698","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2699","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2700","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2701","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2703","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2705","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2706","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2708","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2709","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2710","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2711","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2714","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2715","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2719","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2720","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2721","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2723","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2724","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2725","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2726","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2727","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2728","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2729","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2730","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2732","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2733","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2734","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2735","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2736","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2737","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2740","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2743","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2744","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2745","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2747","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2748","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2749","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2750","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2753","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2757","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2763","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2765","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2766","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2767","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2768","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2769","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2770","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2771","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2772","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2773","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2775","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2776","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2778","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2779","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2780","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2781","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2782","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2784","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2787","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2791","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2802","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2803","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2807","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2808","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2809","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2810","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2811","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2812","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2813","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2814","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2815","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2816","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2817","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2820","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2821","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2827","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2828","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2830","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2831","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2832","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2833","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2834","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2835","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2836","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2837","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2838","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2839","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2840","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2841","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2843","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2844","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2845","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2846","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2847","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2848","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2849","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2850","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2851","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2852","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2854","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2855","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2856","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2857","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2858","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2859","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2860","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2861","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2862","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2863","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2865","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2866","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2867","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2868","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2869","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2870","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2871","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2872","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2873","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2874","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2875","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2876","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2877","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2878","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2879","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2880","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2881","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2883","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2884","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2885","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2886","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2887","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2888","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2889","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2891","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2892","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2893","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2896","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2897","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2898","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2901","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2904","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2905","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2911","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2912","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2913","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2915","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2916","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2919","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2920","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2921","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2925","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2928","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2930","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2933","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2936","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2940","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2945","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2949","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2950","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2954","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2957","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2958","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2959","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2961","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2962","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2963","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2964","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2965","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2966","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2967","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2968","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2969","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2970","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2971","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2972","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2974","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2975","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2976","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2977","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2978","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2979","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2980","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2981","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2982","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2983","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2984","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2985","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2986","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2988","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2989","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2990","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2991","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2992","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2994","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2995","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2996","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2997","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2998","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"2999","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"3000","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"3001","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"3002","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"3003","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"3004","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"3005","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"3006","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"3007","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"3009","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"3010","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"3011","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"3012","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"3013","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"3014","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"3015","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"3016","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"3017","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"3018","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
"3019","moins pauvres","de Lattre de Tassigny/cité des Fleurs /mairie"
