Code,LIBCOM,nbEntreprises,RP,nonDiplomes,MFS
27075,Bois-Normand-près-Lyre,18,150,24.9,0
27076,Boisset-les-Prévanches,19,180,6.7,0
27077,Boissey-le-Châtel,33,348,10,0
27078,La Boissière,23,112,0,0
27079,Boissy-Lamberville,16,143,33.3,0
27081,Boncourt,10,74,0,0
27082,La Bonneville-sur-Iton,80,954,16.1,0
27083,Bonneville-Aptot,12,92,25,0
27085,Flancourt-Crescy-en-Roumois,61,571,8.8,0
27089,Thénouville,43,405,0,0
27090,Bosroumois,170,1464,9.9,0
27091,Bosgouet,33,285,16.7,0
27094,Bosquentin,6,51,0,0
27095,Bosrobert,43,243,28.6,0
27096,Les Bottereaux,16,147,0,0
27097,Bouafles,23,274,20,0
27098,Bouchevilliers,14,32,0,0
27099,Le Boulay-Morin,25,302,0,0
27100,Boulleville,90,426,18.9,0
27101,Bouquelon,15,189,9.1,0
27102,Bouquetot,42,431,11.4,0
27103,Bourg-Achard,339,1655,16.7,0
27104,Bourg-Beaudouin,41,278,4,0
27105,Grand Bourgtheroulde,245,1731,8,0
27106,Bournainville-Faverolles,21,197,25,0
27107,Bourneville-Sainte-Croix,72,532,15.4,0
27108,Bourth,88,576,13.2,0
27109,Bray,8,148,9.1,0
27110,Brestot,16,234,22.7,0
27111,Bretagnolles,19,83,60,0
27112,Breteuil,250,1915,19.8,1
27113,Brétigny,4,60,0,0
27114,Breuilpont,72,514,15.4,0
27115,Breux-sur-Avre,21,140,12.5,0
27116,Brionne,258,1944,23.1,0
27117,Broglie,88,502,19.6,0
27118,Brosville,34,240,0,0
27119,Bueil,90,627,22.7,0
27120,Burey,26,158,12.5,0
27123,Caillouet-Orgeville,36,194,26.4,0
27124,Cailly-sur-Eure,16,91,0,0
27125,Calleville,30,279,25,0
27126,Campigny,34,437,21.4,0
27127,Canappeville,18,253,11.8,0
27129,Caorches-Saint-Nicolas,36,262,0,0
27130,Capelle-les-Grands,20,166,7.1,0
27132,Caugé,37,330,9.1,0
27133,Caumont,65,433,20.9,0
27134,Cauverville-en-Roumois,13,84,10,0
27135,Cesseville,20,180,5.9,0
27136,Chaignes,18,117,20,0
27137,Chaise-Dieu-du-Theil,17,102,20,0
27138,Chamblac,12,170,22.1,0
27139,Chambord,15,77,0,0
27140,Chambray,28,174,0,0
27141,Champ-Dolent,3,28,0,0
27142,Champenard,20,95,8.3,0
27144,Champigny-la-Futelaye,17,111,11.1,0
27146,La Chapelle-Bayvel,13,151,0,0
27147,La Chapelle-du-Bois-des-Faulx,29,254,18.2,0
27148,La Chapelle-Gauthier,17,175,18.3,0
27149,La Chapelle-Hareng,5,41,0,0
27151,Charleval,120,778,23.1,0
27152,Château-sur-Epte,46,231,33.2,0
27153,Chauvincourt-Provemont,10,131,19.7,0
27154,Chavigny-Bailleul,32,227,15.8,0
27155,Chennebrun,15,48,37.5,0
27156,Chéronvilliers,24,213,9.1,0
27157,Marbois,72,509,9.4,0
27158,Cierrey,32,300,20,0
27161,Claville,67,451,13.6,0
27162,Collandres-Quincarnon,13,103,14.3,0
27163,Colletot,8,70,0,0
27164,Combon,33,317,13.3,0
27165,Conches-en-Ouche,325,2269,21.2,0
27167,Condé-sur-Risle,32,249,7.1,0
27168,Connelles,15,71,33.3,0
27169,Conteville,55,395,10.7,0
27170,Cormeilles,139,600,11.3,0
27171,Le Cormier,37,158,16.7,0
27173,Corneville-la-Fouquetière,2,43,25,0
27174,Corneville-sur-Risle,62,581,18.2,0
27176,Coudray,6,80,36.4,0
27177,Coudres,34,215,21.7,0
27179,Courbépine,42,286,12,0
27180,Courcelles-sur-Seine,78,835,6.6,0
27181,Courdemanche,22,226,19,0
27182,Courteilles,11,63,33.3,0
27183,La Couture-Boussey,139,896,14.3,0
27184,Crasville,2,54,0,0
27185,Crestot,18,200,18.2,0
27187,Criquebeuf-la-Campagne,16,120,0,0
27188,Criquebeuf-sur-Seine,93,602,11.4,0
27189,La Croisille,19,176,20.4,0
27190,Croisy-sur-Eure,16,96,40,0
27191,Clef Vallée d'Eure,156,1031,10.6,0
27192,Crosville-la-Vieille,38,256,8.9,0
27193,Croth,54,533,16.4,0
27194,Cuverville,5,89,9.1,0
27196,Les Damps,50,556,15.3,0
27198,Mesnils-sur-Iton,417,2473,20,0
27199,Dangu,37,236,22.9,0
27200,Dardez,5,57,0,0
27201,Daubeuf-la-Campagne,11,88,0,0
27202,Daubeuf-près-Vatteville,17,195,19.9,0
27203,Douains,53,196,0,0
27204,Doudeauville-en-Vexin,14,123,0,0
27205,Douville-sur-Andelle,15,178,10,0
27206,Droisy,22,174,5.6,0
27207,Drucourt,28,260,15.4,0
27208,Duranville,8,64,20,0
27209,Écaquelon,16,237,27.3,0
27210,Écardenville-la-Campagne,36,176,8.2,0
27212,Écauville,4,43,0,0
27213,Vexin-sur-Epte,373,2368,16.6,1
27214,Écouis,45,297,9.1,0
27215,Ecquetot,13,155,0,0
27216,Émalleville,18,193,14.3,0
27217,Émanville,16,214,0,0
27218,Épaignes,122,632,22.6,0
27219,Épégard,27,223,14.3,0
27220,Épieds,32,153,0,0
27222,Épreville-en-Lieuvin,8,79,0,0
27224,Épreville-près-le-Neubourg,17,196,0,0
27226,Étrépagny,264,1591,26.2,1
27227,Étréville,32,259,8.7,0
27228,Éturqueraye,11,111,20,0
27229,Évreux,3463,22186,26.5,2
27230,Ézy-sur-Eure,244,1641,15.7,0
27231,Fains,28,176,0,0
27232,Farceaux,19,120,10.1,0
27233,Fatouville-Grestain,43,306,23.1,0
27234,Fauville,33,134,55.2,0
27235,Faverolles-la-Campagne,9,64,25,0
27237,Le Favril,12,70,0,0
27238,Ferrières-Haut-Clocher,56,412,12.7,0
27239,Ferrières-Saint-Hilaire,23,197,0,0
27240,La Ferrière-sur-Risle,23,111,25,0
27241,Feuguerolles,8,73,0,0
27242,Le Fidelaire,40,440,19,0
27243,Fiquefleur-Équainville,35,304,12.5,0
27245,Fleury-la-Forêt,24,124,0,0
27246,Fleury-sur-Andelle,102,894,27.9,0
27247,Flipou,15,128,7.2,0
27248,Folleville,9,82,20,0
27249,Fontaine-Bellenger,55,408,23.8,0
27251,Fontaine-l'Abbé,26,232,0,0
27252,Fontaine-la-Louvet,17,149,9.1,0
27254,Fontaine-sous-Jouy,54,352,25,0
27256,La Forêt-du-Parc,21,226,10.5,0
27258,Fort-Moville,40,196,6.7,0
27259,Foucrainville,13,34,0,0
27260,Foulbec,43,253,8.3,0
27261,Fouqueville,19,185,11.1,0
27263,Le Perrey,73,515,4.6,0
27266,Franqueville,11,126,50,0
27267,Freneuse-sur-Risle,14,160,0,0
27269,Fresne-Cauverville,13,90,0,0
27271,Fresney,19,125,38.5,0
27273,Gadencourt,33,146,14.3,0
27275,Gaillon,450,3103,30.1,1
27276,Gamaches-en-Vexin,18,122,33.3,0
27277,La Baronnie,30,274,21.1,0
27278,Garennes-sur-Eure,123,778,13,0
27279,Gasny,177,1305,14.3,0
27280,Gauciel,25,199,6.4,0
27281,Gaudreville-la-Rivière,11,90,12.5,0
27282,Gauville-la-Campagne,25,257,8.5,0
27284,Gisors,880,5353,20.3,1
27285,Giverny,65,223,20.1,0
27286,Giverville,25,166,33.7,0
27287,Glisolles,35,360,33.3,0
27288,Glos-sur-Risle,22,232,21.4,0
27289,La Goulafrière,10,71,0,0
27290,Goupil-Othon,55,509,6.1,0
27291,Gournay-le-Guérin,11,54,0,0
27294,Val d'Orger,39,395,24,0
27295,Grand-Camp,28,211,27.8,0
27298,Graveron-Sémerville,14,126,12.5,0
27299,Gravigny,283,1881,19.1,0
27300,Grosley-sur-Risle,24,220,6.7,0
27301,Grossœuvre,80,506,7,0
