"","taille","NOM_IRIS"
"8642","moyen","la remise à Jorelle"
"8649","moyen","la remise à Jorelle"
"8675","moyen","la remise à Jorelle"
"8679","moyen","la remise à Jorelle"
"8680","moyen","la remise à Jorelle"
"8686","moyen","la remise à Jorelle"
"8689","moyen","la remise à Jorelle"
"8704","grand","la remise à Jorelle"
"8708","grand","la remise à Jorelle"
"8764","grand","la remise à Jorelle"
"8783","grand","la remise à Jorelle"
"8789","grand","la remise à Jorelle"
"8797","grand","la remise à Jorelle"
"8805","grand","la remise à Jorelle"
"8812","grand","la remise à Jorelle"
"8816","grand","la remise à Jorelle"
"8817","grand","la remise à Jorelle"
"8821","grand","la remise à Jorelle"
"8833","grand","la remise à Jorelle"
"8855","grand","la remise à Jorelle"
"8860","grand","la remise à Jorelle"
"8872","grand","la remise à Jorelle"
"8906","grand","la remise à Jorelle"
"8908","grand","la remise à Jorelle"
"8912","grand","la remise à Jorelle"
"8916","grand","la remise à Jorelle"
"8946","grand","la remise à Jorelle"
"8949","grand","la remise à Jorelle"
"8991","grand","la remise à Jorelle"
"9003","grand","la remise à Jorelle"
"9006","grand","la remise à Jorelle"
"9008","grand","la remise à Jorelle"
"9010","grand","la remise à Jorelle"
"9012","grand","la remise à Jorelle"
"9070","grand","la remise à Jorelle"
"9073","grand","la remise à Jorelle"
"9080","grand","la remise à Jorelle"
"9098","grand","la remise à Jorelle"
"9100","grand","la remise à Jorelle"
"9118","grand","la remise à Jorelle"
"9155","grand","la remise à Jorelle"
"9184","grand","la remise à Jorelle"
"9187","grand","la remise à Jorelle"
"9201","grand","la remise à Jorelle"
"9203","grand","la remise à Jorelle"
"9205","grand","la remise à Jorelle"
"9225","grand","la remise à Jorelle"
"9229","grand","la remise à Jorelle"
"9231","grand","la remise à Jorelle"
"9233","grand","la remise à Jorelle"
"9234","grand","la remise à Jorelle"
"9235","grand","la remise à Jorelle"
"9238","grand","la remise à Jorelle"
"9239","grand","la remise à Jorelle"
"9258","grand","la remise à Jorelle"
"9272","grand","la remise à Jorelle"
"9281","grand","la remise à Jorelle"
"9282","grand","la remise à Jorelle"
"9285","grand","la remise à Jorelle"
"9287","grand","la remise à Jorelle"
"9289","grand","la remise à Jorelle"
"9292","grand","la remise à Jorelle"
"9297","grand","la remise à Jorelle"
"9301","grand","la remise à Jorelle"
"9308","grand","la remise à Jorelle"
"9311","grand","la remise à Jorelle"
"4","petit","fosse de la Régale"
"18","petit","fosse de la Régale"
"25","petit","fosse de la Régale"
"26","petit","fosse de la Régale"
"28","petit","fosse de la Régale"
"29","petit","fosse de la Régale"
"33","petit","fosse de la Régale"
"38","petit","fosse de la Régale"
"45","petit","fosse de la Régale"
"49","petit","fosse de la Régale"
"51","petit","fosse de la Régale"
"54","petit","fosse de la Régale"
"56","petit","fosse de la Régale"
"57","petit","fosse de la Régale"
"59","petit","fosse de la Régale"
"66","petit","fosse de la Régale"
"67","petit","fosse de la Régale"
"73","petit","fosse de la Régale"
"80","petit","fosse de la Régale"
"85","petit","fosse de la Régale"
"88","petit","fosse de la Régale"
"91","petit","fosse de la Régale"
"101","petit","fosse de la Régale"
"115","petit","fosse de la Régale"
"116","petit","fosse de la Régale"
"118","petit","fosse de la Régale"
"127","petit","fosse de la Régale"
"132","petit","fosse de la Régale"
"136","petit","fosse de la Régale"
"141","petit","fosse de la Régale"
"144","petit","fosse de la Régale"
"149","petit","fosse de la Régale"
"150","petit","fosse de la Régale"
"163","petit","fosse de la Régale"
"167","petit","fosse de la Régale"
"174","petit","fosse de la Régale"
"178","petit","fosse de la Régale"
"179","petit","fosse de la Régale"
"181","petit","fosse de la Régale"
"183","petit","fosse de la Régale"
"184","petit","fosse de la Régale"
"191","petit","fosse de la Régale"
"198","petit","fosse de la Régale"
"199","petit","fosse de la Régale"
"201","petit","fosse de la Régale"
"216","petit","fosse de la Régale"
"219","petit","fosse de la Régale"
"221","petit","fosse de la Régale"
"223","petit","fosse de la Régale"
"225","petit","fosse de la Régale"
"233","petit","fosse de la Régale"
"234","petit","fosse de la Régale"
"255","petit","fosse de la Régale"
"258","petit","fosse de la Régale"
"274","petit","fosse de la Régale"
"279","petit","fosse de la Régale"
"285","petit","fosse de la Régale"
"295","petit","fosse de la Régale"
"297","petit","fosse de la Régale"
"302","petit","fosse de la Régale"
"304","petit","fosse de la Régale"
"305","petit","fosse de la Régale"
"306","petit","fosse de la Régale"
"309","petit","fosse de la Régale"
"317","petit","fosse de la Régale"
"325","petit","fosse de la Régale"
"328","petit","fosse de la Régale"
"330","petit","fosse de la Régale"
"332","petit","fosse de la Régale"
"337","petit","fosse de la Régale"
"341","petit","fosse de la Régale"
"360","petit","fosse de la Régale"
"370","petit","fosse de la Régale"
"374","petit","fosse de la Régale"
"386","petit","fosse de la Régale"
"396","petit","fosse de la Régale"
"397","petit","fosse de la Régale"
"403","petit","fosse de la Régale"
"405","petit","fosse de la Régale"
"409","petit","fosse de la Régale"
"422","petit","fosse de la Régale"
"425","petit","fosse de la Régale"
"435","petit","fosse de la Régale"
"447","petit","fosse de la Régale"
"450","petit","fosse de la Régale"
"462","petit","fosse de la Régale"
"485","petit","fosse de la Régale"
"495","petit","fosse de la Régale"
"498","petit","fosse de la Régale"
"510","petit","fosse de la Régale"
"539","petit","fosse de la Régale"
"551","petit","fosse de la Régale"
"573","petit","fosse de la Régale"
"574","petit","fosse de la Régale"
"590","petit","fosse de la Régale"
"596","petit","fosse de la Régale"
"606","petit","fosse de la Régale"
"608","petit","fosse de la Régale"
"611","petit","fosse de la Régale"
"613","petit","fosse de la Régale"
"617","petit","fosse de la Régale"
"621","petit","fosse de la Régale"
"625","petit","fosse de la Régale"
"627","petit","fosse de la Régale"
"628","petit","fosse de la Régale"
"631","petit","fosse de la Régale"
"632","petit","fosse de la Régale"
"640","petit","fosse de la Régale"
"643","petit","fosse de la Régale"
"646","petit","fosse de la Régale"
"647","petit","fosse de la Régale"
"648","petit","fosse de la Régale"
"664","petit","fosse de la Régale"
"681","petit","fosse de la Régale"
"688","petit","fosse de la Régale"
"690","petit","fosse de la Régale"
"691","petit","fosse de la Régale"
"694","petit","fosse de la Régale"
"707","petit","fosse de la Régale"
"708","petit","fosse de la Régale"
"711","petit","fosse de la Régale"
"717","petit","fosse de la Régale"
"726","petit","fosse de la Régale"
"728","petit","fosse de la Régale"
"736","petit","fosse de la Régale"
"746","petit","fosse de la Régale"
"752","petit","fosse de la Régale"
"759","petit","fosse de la Régale"
"760","petit","fosse de la Régale"
"763","petit","fosse de la Régale"
"768","petit","fosse de la Régale"
"775","petit","fosse de la Régale"
"777","petit","fosse de la Régale"
"780","petit","fosse de la Régale"
"782","petit","fosse de la Régale"
"787","petit","fosse de la Régale"
"796","petit","fosse de la Régale"
"797","petit","fosse de la Régale"
"806","petit","fosse de la Régale"
"812","petit","fosse de la Régale"
"827","petit","fosse de la Régale"
"831","petit","fosse de la Régale"
"835","petit","fosse de la Régale"
"836","petit","fosse de la Régale"
"838","petit","fosse de la Régale"
"843","petit","fosse de la Régale"
"848","petit","fosse de la Régale"
"854","petit","fosse de la Régale"
"860","petit","fosse de la Régale"
"862","petit","fosse de la Régale"
"879","petit","fosse de la Régale"
"890","petit","fosse de la Régale"
"901","petit","fosse de la Régale"
"903","petit","fosse de la Régale"
"913","petit","fosse de la Régale"
"920","petit","fosse de la Régale"
"938","petit","fosse de la Régale"
"945","petit","fosse de la Régale"
"947","petit","fosse de la Régale"
"955","petit","fosse de la Régale"
"964","petit","fosse de la Régale"
"980","petit","fosse de la Régale"
"987","petit","fosse de la Régale"
"990","petit","fosse de la Régale"
"998","petit","fosse de la Régale"
"1015","petit","fosse de la Régale"
"1028","petit","fosse de la Régale"
"1029","petit","fosse de la Régale"
"1039","petit","fosse de la Régale"
"1047","petit","fosse de la Régale"
"1060","petit","fosse de la Régale"
"1062","petit","fosse de la Régale"
"1064","petit","fosse de la Régale"
"1066","petit","fosse de la Régale"
"1068","petit","fosse de la Régale"
"1072","petit","fosse de la Régale"
"1095","petit","fosse de la Régale"
"1096","petit","fosse de la Régale"
"1105","petit","fosse de la Régale"
"1106","petit","fosse de la Régale"
"1114","petit","fosse de la Régale"
"1116","petit","fosse de la Régale"
"1142","petit","fosse de la Régale"
"1144","petit","fosse de la Régale"
"1147","petit","fosse de la Régale"
"1155","petit","fosse de la Régale"
"1161","petit","fosse de la Régale"
"1162","petit","fosse de la Régale"
"1185","petit","fosse de la Régale"
"1189","petit","fosse de la Régale"
"1190","petit","fosse de la Régale"
"1203","petit","fosse de la Régale"
"1212","petit","fosse de la Régale"
"1220","petit","fosse de la Régale"
"1228","petit","fosse de la Régale"
"1233","petit","fosse de la Régale"
"1242","petit","fosse de la Régale"
"1247","petit","fosse de la Régale"
"1253","petit","fosse de la Régale"
"1255","petit","fosse de la Régale"
"1258","petit","fosse de la Régale"
"1260","petit","fosse de la Régale"
"1267","petit","fosse de la Régale"
"1272","petit","fosse de la Régale"
"1273","petit","fosse de la Régale"
"1275","petit","fosse de la Régale"
"1276","petit","fosse de la Régale"
"1310","petit","fosse de la Régale"
"1333","petit","fosse de la Régale"
"1347","petit","fosse de la Régale"
"1388","petit","fosse de la Régale"
"1396","petit","fosse de la Régale"
"1397","petit","fosse de la Régale"
"1401","petit","fosse de la Régale"
"1452","petit","fosse de la Régale"
"1455","petit","fosse de la Régale"
"1456","petit","fosse de la Régale"
"1460","petit","fosse de la Régale"
"1461","petit","fosse de la Régale"
"1462","petit","fosse de la Régale"
"1465","petit","fosse de la Régale"
"1474","petit","fosse de la Régale"
"1495","petit","fosse de la Régale"
"1503","petit","fosse de la Régale"
"1546","petit","fosse de la Régale"
"1547","petit","fosse de la Régale"
"1577","petit","fosse de la Régale"
"1615","petit","fosse de la Régale"
"1633","petit","fosse de la Régale"
"1639","petit","fosse de la Régale"
"1640","petit","fosse de la Régale"
"1675","petit","fosse de la Régale"
"1682","petit","fosse de la Régale"
"1684","petit","fosse de la Régale"
"1696","petit","fosse de la Régale"
"1702","petit","fosse de la Régale"
"1767","petit","fosse de la Régale"
"1789","petit","fosse de la Régale"
"1792","petit","fosse de la Régale"
"1794","petit","fosse de la Régale"
"1812","petit","fosse de la Régale"
"1828","petit","fosse de la Régale"
"1833","petit","fosse de la Régale"
"1860","petit","fosse de la Régale"
"1870","petit","fosse de la Régale"
"1871","petit","fosse de la Régale"
"1879","petit","fosse de la Régale"
"1883","petit","fosse de la Régale"
"1890","petit","fosse de la Régale"
"1917","petit","fosse de la Régale"
"1930","petit","fosse de la Régale"
"1937","petit","fosse de la Régale"
"1954","petit","fosse de la Régale"
"1957","petit","fosse de la Régale"
"1966","petit","fosse de la Régale"
"1981","petit","fosse de la Régale"
"1983","petit","fosse de la Régale"
"1991","petit","fosse de la Régale"
"1994","petit","fosse de la Régale"
"2007","petit","fosse de la Régale"
"2012","petit","fosse de la Régale"
"2014","petit","fosse de la Régale"
"2044","petit","fosse de la Régale"
"2047","petit","fosse de la Régale"
"2066","petit","fosse de la Régale"
"2073","petit","fosse de la Régale"
"2079","petit","fosse de la Régale"
"2080","petit","fosse de la Régale"
"2081","petit","fosse de la Régale"
"2095","petit","fosse de la Régale"
"2096","petit","fosse de la Régale"
"2108","petit","fosse de la Régale"
"2172","petit","fosse de la Régale"
"2177","petit","fosse de la Régale"
"2196","petit","fosse de la Régale"
"2232","petit","fosse de la Régale"
"2236","petit","fosse de la Régale"
"2244","petit","fosse de la Régale"
"2248","petit","fosse de la Régale"
"2297","petit","fosse de la Régale"
"2301","petit","fosse de la Régale"
"2308","petit","fosse de la Régale"
"2341","petit","fosse de la Régale"
"2343","petit","fosse de la Régale"
"2356","petit","fosse de la Régale"
"2357","petit","fosse de la Régale"
"2374","petit","fosse de la Régale"
"2408","petit","fosse de la Régale"
"2410","petit","fosse de la Régale"
"2411","petit","fosse de la Régale"
"2414","petit","fosse de la Régale"
"2443","petit","fosse de la Régale"
"2483","petit","fosse de la Régale"
"2626","petit","fosse de la Régale"
"2648","petit","fosse de la Régale"
"2649","petit","fosse de la Régale"
"2685","petit","fosse de la Régale"
"2741","petit","fosse de la Régale"
"2766","petit","fosse de la Régale"
"3106","moyen","fosse de la Régale"
"3107","moyen","fosse de la Régale"
"3108","moyen","fosse de la Régale"
"3109","moyen","fosse de la Régale"
"3110","moyen","fosse de la Régale"
"3111","moyen","fosse de la Régale"
"3112","moyen","fosse de la Régale"
"3113","moyen","fosse de la Régale"
"3114","moyen","fosse de la Régale"
"3115","moyen","fosse de la Régale"
"3117","moyen","fosse de la Régale"
"3118","moyen","fosse de la Régale"
"3119","moyen","fosse de la Régale"
"3120","moyen","fosse de la Régale"
"3121","moyen","fosse de la Régale"
"3122","moyen","fosse de la Régale"
"3123","moyen","fosse de la Régale"
"3124","moyen","fosse de la Régale"
"3125","moyen","fosse de la Régale"
"3129","moyen","fosse de la Régale"
"3130","moyen","fosse de la Régale"
"3146","moyen","fosse de la Régale"
"3156","moyen","fosse de la Régale"
"3157","moyen","fosse de la Régale"
"3158","moyen","fosse de la Régale"
"3159","moyen","fosse de la Régale"
"3160","moyen","fosse de la Régale"
"3161","moyen","fosse de la Régale"
"3162","moyen","fosse de la Régale"
"3163","moyen","fosse de la Régale"
"3164","moyen","fosse de la Régale"
"3165","moyen","fosse de la Régale"
"3167","moyen","fosse de la Régale"
"3168","moyen","fosse de la Régale"
"3169","moyen","fosse de la Régale"
"3170","moyen","fosse de la Régale"
"3171","moyen","fosse de la Régale"
"3172","moyen","fosse de la Régale"
"3173","moyen","fosse de la Régale"
"3174","moyen","fosse de la Régale"
"3175","moyen","fosse de la Régale"
"3176","moyen","fosse de la Régale"
"3177","moyen","fosse de la Régale"
"3178","moyen","fosse de la Régale"
"3179","moyen","fosse de la Régale"
"3181","moyen","fosse de la Régale"
"3183","moyen","fosse de la Régale"
"3185","moyen","fosse de la Régale"
"3186","moyen","fosse de la Régale"
"3187","moyen","fosse de la Régale"
"3197","moyen","fosse de la Régale"
"3202","moyen","fosse de la Régale"
"3204","moyen","fosse de la Régale"
"3208","moyen","fosse de la Régale"
"3211","moyen","fosse de la Régale"
"3215","moyen","fosse de la Régale"
"3218","moyen","fosse de la Régale"
"3220","moyen","fosse de la Régale"
"3227","moyen","fosse de la Régale"
"3231","moyen","fosse de la Régale"
"3236","moyen","fosse de la Régale"
"3237","moyen","fosse de la Régale"
"3242","moyen","fosse de la Régale"
"3247","moyen","fosse de la Régale"
"3257","moyen","fosse de la Régale"
"3259","moyen","fosse de la Régale"
"3266","moyen","fosse de la Régale"
"3269","moyen","fosse de la Régale"
"3278","moyen","fosse de la Régale"
"3282","moyen","fosse de la Régale"
"3303","moyen","fosse de la Régale"
"3304","moyen","fosse de la Régale"
"3305","moyen","fosse de la Régale"
"3306","moyen","fosse de la Régale"
"3307","moyen","fosse de la Régale"
"3308","moyen","fosse de la Régale"
"3309","moyen","fosse de la Régale"
"3310","moyen","fosse de la Régale"
"3311","moyen","fosse de la Régale"
"3312","moyen","fosse de la Régale"
"3313","moyen","fosse de la Régale"
"3314","moyen","fosse de la Régale"
"3315","moyen","fosse de la Régale"
"3316","moyen","fosse de la Régale"
"3317","moyen","fosse de la Régale"
"3318","moyen","fosse de la Régale"
"3343","moyen","fosse de la Régale"
"3368","moyen","fosse de la Régale"
"3369","moyen","fosse de la Régale"
"3370","moyen","fosse de la Régale"
"3371","moyen","fosse de la Régale"
"3372","moyen","fosse de la Régale"
"3373","moyen","fosse de la Régale"
"3374","moyen","fosse de la Régale"
"3375","moyen","fosse de la Régale"
"3376","moyen","fosse de la Régale"
"3377","moyen","fosse de la Régale"
"3378","moyen","fosse de la Régale"
